Title,Link,Paragraphs,Topic,Image
"Caitlin Clark, Mahomes top reactions to Haliburton's Game 1 winner",https://www.espn.com/nba/story/_/id/45461709/tyrese-haliburton-game-winning-shot-reaction-nba-finals-2025-mahomes-clark-magic-johnson,"['', '', '', 'The Indiana Pacers did it again.', ""After trailing by 15 points in the fourth quarter of Game 1 of the NBA Finals against the Oklahoma City Thunder, the Pacers stormed back to win after Tyrese Haliburton's jumper put them ahead with 0.3 seconds remaining. It is the latest game winner in a Finals game since Michael Jordan's in Game 1 of the 1997 Finals, according to ESPN Research."", ""Indiana got the stop on the ensuing possession for a 111-110 victory Thursday, shocking the Thunder and snatching a 1-0 lead in the Finals. Indiana never led until Haliburton's jumper. The Pacers have overcome five 15-point deficits this postseason -- the most by any team in a single postseason since 1998."", 'The 15-point comeback ties the largest fourth-quarter rally for a victory in the Finals over the past 50 years. The head coach for the most recent instance before Thursday was Pacers coach Rick Carlisle.', 'Haliburton has five career tying or go-ahead field goals in the final five seconds of the fourth quarter or overtime in the playoffs, tied with Reggie Miller for second most since at least 1997.', ""The Pacers' latest postseason comeback drew reactions from around the sports world, including Indiana Fever star Caitlin Clark and Kansas City Chiefs star Patrick Mahomes. Haliburton also posted to social media after the game, referring to the debut of his new Puma shoes Thursday night."", 'YOU CANT MAKE IT UP 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂', 'What an incredible shot by Tyrese Haliburton to seal the victory for the Indiana Pacers in Game 1 of the NBA Finals. That was an amazing fourth quarter comeback by the entire Pacers team!', 'Wow', '......oh my goodness', ""haliburton is on the craziest run I've ever seen omg"", 'Big time shot', 'Wow wow wow']",Sports,https://news.google.com/api/attachments/CC8iI0NnNUpWWEJ4WWpST1UyaGxlRTF0VFJERUF4aW1CU2dLTWdB=-w280-h168-p-df
'THEY DESERVED TO WIN:' DAIGNEAULT'S TAKEAWAYS FROM OKC'S GAME 1 LOSS,https://www.newson6.com/story/684264e70d4845a0b16776bc/mark-daigneault-speaks-after-okc-s-narrow-loss-in-game-1-of-nba-finals,"['Thursday, June 5th 2025, 10:44 pm', '', '', '', ""Thunder Coach Mark Daigneault speaks following OKC's one-point loss in the first game of the NBA FINALS. His full remarks are above."", 'Thunder head coach Mark Daigneault gave credit to the Indiana Pacers after Oklahoma City’s narrow Game 1 loss in the NBA Finals, making it clear that the series is far from over.', '“The common denominator is them,” Daigneault said. “They just play with a great spirit, they keep coming, they made plays, made shots. They deserved to win by a point.”', 'OKC led for much of Thursday night’s matchup but struggled towards the end. Daigneault called the game a learning opportunity, not a setback.', '“We would have liked to win tonight, but tonight was a starting point, not an end point,” he said. “Now the series starts to', 'Daigneault said the team would review missed opportunities and look for better decision-making near the rim.', '“They shot the hell out of the ball,” he said. “They made us pay when we made mistakes tonight.”', 'Daigneault also addressed his decision to start rookie Cason Wallace and to finish the game with a smaller lineup, a shift from previous playoff rotations. He said the team has embraced flexibility all season and will continue to adapt.', '“We’ve been pretty fluid with the lineup,” Daigneault said. “We have a lot of optionality. We’ll look at anything we can to try to give ourselves the best chance to win.”', 'OKC Thunder NBA Finals ', 'Coaches Corner ', 'Keys to the NBA Finals for the Oklahoma City Thunder ', 'Get to know the foe: Where Thunder stands against the Pacers ', '\u2060Thunder Player POV ', '\u2060Community Stories', 'Destini Pittman is a digital content producer at News 9. She joined the team in June 2024 after graduating from the University of Central Oklahoma with a degree in Professional Media.', 'Be among the first to get breaking news, weather, and general news updates from News on 6 delivered right to your inbox!', 'June 5th, 2025', 'June 6th, 2025', 'June 6th, 2025', 'June 6th, 2025', 'June 6th, 2025', 'June 6th, 2025', 'June 6th, 2025', 'June 6th, 2025']",Sports,https://news.google.com/api/attachments/CC8iI0NnNUpWWEJ4WWpST1UyaGxlRTF0VFJERUF4aW1CU2dLTWdB=-w280-h168-p-df
"Pacers beat Thunder, Is Tyrese Haliburton’s postseason the ‘most clutch ever’? | First Things First",https://www.foxnews.com/video/6373961428112,"['', '', '', 'The Indiana Pacers beat the Oklahoma City Thunder 111-110 in Game 1 of the NBA Finals, punctuated by a last-second jumper by Tyrese Haliburton. Chris Broussard, Kevin Wildes, and Danny Parkins ask if Haliburton’s post-season performances are the b...', '©2025 FOX News Network, LLC. All rights reserved. This material may not be published, broadcast, rewritten, or redistributed. All market data delayed 20 minutes.']",Sports,https://news.google.com/api/attachments/CC8iI0NnNUpWWEJ4WWpST1UyaGxlRTF0VFJERUF4aW1CU2dLTWdB=-w280-h168-p-df
Tyrese Haliburton clutch shot sinks Thunder as Pacers steal NBA Finals Game 1,https://www.nytimes.com/athletic/6407185/2025/06/05/tyrese-haliburton-shot-thunder-pacers-2025-nba-finals-game-1/,"['NBA', 'NBA Finals', '', '', '', 'Haliburton, the new king of the playoff winner, did it again Thursday with a jumper with 0.3 seconds remaining to give the Indiana Pacers an improbable 111-110 win over the in Game 1 of the NBA Finals.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Joe Vardon is a senior NBA writer for The Athletic, based in Cleveland. Follow Joe on Twitter @joevardon', '']",Sports,https://news.google.com/api/attachments/CC8iI0NnNUpWWEJ4WWpST1UyaGxlRTF0VFJERUF4aW1CU2dLTWdB=-w280-h168-p-df
Pacers’ Tyrese Haliburton stuns Thunder in last second to open NBA Finals,https://www.washingtonpost.com/sports/2025/06/05/nba-finals-game-1-thunder-pacers/,"['Haliburton’s jumper with 0.3 seconds left gave Indiana its only lead of Game 1, but it was the one that mattered most in a 111-110 win.', '', '', 'What readers are saying', '']",Sports,https://news.google.com/api/attachments/CC8iI0NnNUpWWEJ4WWpST1UyaGxlRTF0VFJERUF4aW1CU2dLTWdB=-w280-h168-p-df
In 49 Other States - A TV Station In Indiana Cut Away From Pacers/Thunder Game With A Minute To Go Just So They Could Tease The Local News,https://www.barstoolsports.com/blog/3546676/in-49-other-states-a-tv-station-in-indiana-cut-away-from-pacersthunder-game-with-a-minute-to-go-just-so-they-could-tease-the-local-news,"['', ""It would be an understatement to put your house for sale today, move out of Fort Wayne and go live somewhere else if this happened to me. I don't care if it came back just in time for the final possession, it's the last minute of a Pacers game. We know weird shit happens only during that time when they play. There's some sort of voodoo going on for Haliburton and the rest of the Pacers. You can't just act like nothing happened and come back to the game after a Pacers bucket and the Thunder fumbling the ball around. "", ""All I know is you can't have the slogan 'in 49 other states, it's just basketball' and have this happen. You gotta kick Fort Wayne out of the state. You gotta do something drastic because the last thing you can have is people getting a teaser for the local news during the NBA Finals. No one watches the local news anymore unless you're in your 60s. You probably roll from like Good Morning America to the local news and then fall for a phishing scam."", ""Do hope this ruins all this voodoo luck the Pacers have. The state isn't dedicated to them if someone is going to fall asleep on the job like this. Can't have them running around as NBA champs with this shit going on. Clean it up. "", 'Advertising Inquiries\nTerms of Use\nPrivacy Policy\nContent Policy\nMessaging Terms', '©2025 Barstool Sports, Inc.', 'App\nAdvertising Inquiries\nTerms of Use\nPrivacy Policy\nContent Policy\nCookie Policy\nMessaging Terms\nDigital Sale Terms', '© 2025 Barstool Sports. All rights reserved.', '']",Sports,https://news.google.com/api/attachments/CC8iI0NnNUpWWEJ4WWpST1UyaGxlRTF0VFJERUF4aW1CU2dLTWdB=-w280-h168-p-df
Turning Point: Pacers protect the ball after turnover-filled 1st half,https://www.nba.com/news/nba-finals-game-1-turning-point,"[""Indiana commits 19 turnovers in the 1st half but only 6 in the 2nd as it chips away at OKC's lead in Game 1 of the Finals."", 'Steve Aschburner', 'Clawing back from 15 down in the 4th quarter, the Indiana Pacers take Game 1 of the 2025 NBA Finals.', 'OKLAHOMA CITY — Tipoff to the opener of the 2025 NBA Finals came a few minutes after 8:30 p.m. ET. A ferocious crowd at Paycom Center stood and roared, and their team of choice, the Oklahoma City Thunder, seized the court, primed to chase down the first league championship since the franchise came to town in 2008.', 'The Indiana Pacers joined the fray about an hour later.', 'Through the first half, the Pacers wound too tight, which showed itself in playing too fast, neglecting details of their game plan and, worst of all, coughing up the ball at a record pace.', 'Let’s be clear about that: No team in the play-by-play era (since 1997) ever had turned over the ball 19 times in a half of a Finals game, first or second … until the Pacers did that Thursday night in Game 1.', 'It was the antithesis of what they had hoped to do against the handsy, pushy Thunder defense. And it seemed certain to be their undoing over the final 24 minutes. Until it wasn’t, and they wriggled out of their self-buckled strait jacket on guard Tyrese Haliburton’s trademarked game-winner.', '', 'The Pacers — away from prying eyes, in a visitors’ locker room that easily could have gone sideways — checked themselves and their emotions. Had they looked in the mirrors there, underneath the raucous stands, they would have seen some ugly, unfamiliar image of themselves staring back.', 'Their shooting wasn’t horrible and even the hole they’d dug on the scoreboard could have been worse: OKC 57, Indiana 45. They had managed only five fewer buckets than the Thunder, but were hemorrhaging possessions with the turnovers, getting up 19 fewer shots.', 'The Eastern Conference champions prided themselves all season on taking care of the ball. Their 13.2 turnovers per game in the regular season were better than all but two teams, and they had shaved that to 12.7 against through three playoff rounds against the Milwaukee Bucks, Cleveland Cavaliers and New York Knicks.', 'It was amazing that, for all the giveaways, the Thunder had only stung them for nine points directly off those miscues. Still, it was no formula for success, more a recipe for disaster.', '“We like controlled chaos,” Haliburton said, “but that was just chaos. Ugly.”', 'Something had to change.', 'Indiana outscores Oklahoma City 32-16 in the final 9:42 to erase a late 15-point deficit in Game 1 of the NBA Finals.', 'It’s easy but not at all helpful to come out for the third quarter thinking, “Take better care of the ball.” Just what does that mean? On the fly, against the NBA’s nastiest defense, emboldened by all those stolen Pacers possessions, in the Finals?', '“We just knew we had to value the ball a lot more,” center Myles Turner said, before delving into specifics. “We started to put two hands, two eyes on the ball. Whoever [was] passing it started to keep the ball high. It was just all the elementary stuff. Sometimes that’s what it’s about in this game is going back to fundamentals. Chin on the ball, stuff like that.”', 'In the first half, four different Pacers had three turnovers or more. In the second, none of them did. They gave up the ball just five times, and OKC turned those into just two points.', 'Instead, Indiana outscored the favored-and-rolling home team 66-53 in the second half, including 35-25 in the fourth quarter. The Pacers’ offense settled down and returned to form: 51% shooting overall in the half, 10-of-20 on 3-pointers, 1.4 points per possession. All five starters and key sub Obi Toppin — from a roster that was entirely underwater in the first half — all had robust plus-ratings in the second.', 'One lead change all night and it came when it mattered most. But without the Pacers calming down, passing with more intent and factoring in OKC’s greediness for the ball and banging ways of springing it loose, Haliburton’s hero moment would not, could not, have happened.', '“The turnovers were the first thing that we talked about. You know, it seemed like we were doing a good job on the boards but they had 20 more shots than we did in the first half. That was really fool’s gold. … So, look, it was just hit the reset button. Let’s go whistle-to-whistle in the third quarter, try to chip away at it, and try to hang in.”\n— Pacers coach Rick Carlisle.', '“You just said it, we knew what this team was. I think on this stage you don’t have time to be stunned. You don’t have time to be disappointed. … It’s probably historically bad, I’m not sure what the record is but we weathered the storm.”\n–Turner on falling into the turnover trap they knew was waiting for them vs. OKC.', '“I thought they loosened us up a little bit. They took better care of the ball. … But I thought our conversion on the turnovers in the first half hurt us a little bit. We didn’t get the kind of juice for that squeeze that we normally do when we turn teams over.”\n–Thunder coach Mark Daigneault on the Pacers’ shift in the third quarter.', '“It’s just not who we are but I mean credit to their defense, like they are just on another level in terms of just disrupting the game and making mistakes and stuff.”\n— Indiana’s Pascal Siakam.', 'Patching a hole on the fly was good enough for Indiana on Thursday, but they will spend plenty of time breaking down video over the next two days before Sunday’s Game 2 (8 ET, ABC). This refresher course, facing the beast that is the Thunder’s disruptive defense, dare not be wasted.', 'For OKC, it’s one thing to bother an opponent into 25 turnovers, but quite another to get only 11 points off the extra opportunities. That’s the juice of which Daigneault spoke. Where’s the fun in turning a game into a night of make/take, like a playground 1-on-1 showdown, if it doesn’t provide the payoff?', '* * *', 'Steve Aschburner has written about the NBA since 1980. You can e-mail him here, find his archive here and follow him on X.', 'The views on this page do not necessarily reflect the views of the NBA, its clubs or Warner Bros. Discovery.', 'The 2025 NBA Finals Presented by YouTube TV will begin with Game 1 on June 5, 2025 with ABC as the exclusive broadcaster.', ""Haliburton scores with 0.3 seconds left for Indiana's 1st and only lead of the game to cap a 15-point comeback in the 4th quarter."", 'The home-court advantage Oklahoma City fought all season to gain vanishes in a game it dominated for 3 quarters.', ""Tyrese Haliburton's game-winner stuns Oklahoma City, as well as handful of NBA players who share their reactions on X."", '', '', '', '', 'Indiana found its rhythm during a 2nd-half rally to stun Oklahoma City and win Game 1 of the 2025 NBA Finals.', 'Tyrese Haliburton moves ahead of Shai Gilgeous-Alexander for the top spot after his Game 1 heroics.', 'The NBA MVP saw a lot of different defenders Thursday, but with the game on the line, Indiana put its ""trust"" in Drew.', 'Tyrese Haliburton and the Pacers pulled off another unbelievable comeback to take Game 1 of the 2025 NBA Finals.', 'After his shot in Game 1 of the Finals, Tyrese Haliburton has compiled an impressive catalog of game-winners in these playoffs.', ""Tyrese Haliburton writes yet another game-winning chapter, Obi Toppin keeps poppin' for Indiana and OKC comes up short late."", 'If you are having difficulty accessing any content on this website, please visit our Accessibility page.', 'NBA.com is part of Warner Media, LLC’s Turner Sports & Entertainment Digital Network', '']",Sports,https://news.google.com/api/attachments/CC8iI0NnNUpWWEJ4WWpST1UyaGxlRTF0VFJERUF4aW1CU2dLTWdB=-w280-h168-p-df
"Tyrese Haliburton, voted most overrated, is getting the last laugh at the NBA Finals",https://www.msnbc.com/opinion/msnbc-opinion/2025-nba-finals-pacers-thunder-tyrese-haliburton-rcna211000,"['', '', '', '', '', '', '', 'It’s an odd time for a native New Yorker to heap praise on Tyrese Haliburton, the Indiana Pacers point guard who knifed through the New York Knicks defense like butter in the Eastern Conference finals and fried Gotham’s hope for its first NBA Finals appearance this millennium. But not only did former NBA champion and Queens’ own Metta Sandiford-Artest do so; he also said Haliburton’s dominance in the Knicks series was reminiscent of a certain Basketball Hall of Famer.', 'As recently as April, his NBA peers voted him the league’s most overrated player. Ouch.', '“He reminds me of John Stockton from the perspective of a late bloomer in terms of effectiveness. … Not the same type of player but the same type of impact,” Sandiford-Artest told NBA reporter Brandon Robinson this week.', 'Stockton, who played 19 years in the NBA, wasn’t considered as elite as Michael Jordan or Scottie Pippen. And to Sandiford-Artest’s point, there’s legitimacy in considering Haliburton a late bloomer. As recently as April, his NBA peers voted him the league’s most overrated player. Ouch. Guess who’s getting the last laugh, though? As the 2025 NBA playoffs have shown, it’s Haliburton’s moment now.', 'With the NBA Finals starting tonight, he’s the unquestioned leader of an underdog Indiana Pacers team that almost no one thought had a legitimate shot at the title when the playoffs began. He has a chance to do something not even Pacers legend Reggie Miller could do: win Indiana its first NBA title.', 'Some pundits are bemoaning what the matchup between the Pacers and the Oklahoma City Thunder might mean ratings-wise, as each team resides in the bottom third of NBA cities when ranked by TV market size. We could have had the Los Angeles Lakers and the Boston Celtics (again) or the Lakers and the Knicks.', 'Instead, we have… Haliburton. And you know what? That’s fantastic. No, really, it’s great. And here’s why: Haliburton is having a great playoff run, averaging 18.8 points, 9.8 assists and 5.7 rebounds a night (for all his playoff series, six in total, he’s averaged 18.7, 5.3 and 9). He put up 32 points, 15 assists and 12 rebounds in a dominant Game 4 against the Knicks — becoming the only NBA player in history with 30 points and 15 assists while committing no turnovers in a playoff game.', 'This postseason aside, Haliburton isn’t known for gaudy stats. The real beauty in his game, and what promises to make the finals something worth everybody’s attention, is his efficiency, a statistic that puts a number to how much a player contributes when they’re on the court. The average player efficiency rating in the NBA is 15; Haliburton’s efficiency has been above 20 in each of the past four seasons, and it’s never dipped below 16. This season, he ranked 20th among NBA players, with an efficiency rating of 21.84. The highest rating belonged to the Denver Nuggets’ Nikola Jokic, at 32.12.', 'It’s the kind of stat that won’t wow casual basketball fans who live for the 3-ball, or old-school fans who long for scoring assassins like Jordan or Carmelo Anthony. Efficiency explains why a player like Haliburton is so significant to the Pacers because the statistic considers how often a player scores the ball and how well they perform on the floor when they don’t have the ball.', 'To put his efficiency rating another way, Haliburton is capable of taking over games — like he did against the Knicks — but he’s also content to shift into a style of basketball that prompted ESPN’s Stephen A. Smith, an unabashed Knicks fan, to declare before the Pacers-Knicks series that he’s not a superstar. Like a true point guard, he prefers to move the ball rather than force a low-percentage shot. He gets back on defense. He recognizes when the ball is better off in the hands of a teammate, for example Eastern Conference finals MVP Pascal Siakam.', 'Unsurprisingly, he finished the season ahead of the vanquished Knicks’ Jaylen Brunson — who is a superstar, according to ESPN’s Smith — and the Celtics’ Jayson Tatum, whom the Knicks vanquished in the playoffs, in efficiency rating. It has to be worrisome for the Pacers, but exciting for fans eager for a great finals matchup, that Shai Gilgeous-Alexander is the last barrier standing between them and glory. OKC’s lethal point guard, who posted a 30.73 efficiency rating, is the only one of the 19 players with a better efficiency rating than Haliburton in the finals.', 'Unlike Haliburton, Gilgeous-Alexander has never had his superstar bona fides questioned. If Haliburton and the Pacers can overcome him and a Thunder team that had the best record in the league this year, then the Pacers point guard won’t ever have to worry about being called overrated or being labeled as less than a superstar again.', 'Keith Reed is an award-winning journalist and a past senior editor at ESPN. His work has appeared in The Boston Globe, The Root, Vibe, Essence and elsewhere.', '© 2025 MSNBC Cable, L.L.C.', '']",Sports,https://news.google.com/api/attachments/CC8iI0NnNUpWWEJ4WWpST1UyaGxlRTF0VFJERUF4aW1CU2dLTWdB=-w280-h168-p-df
NBA Finals: Tyrese Haliburton keeps delivering in key moments for Pacers,https://www.ocregister.com/2025/06/06/nba-finals-tyrese-haliburton-keeps-delivering-in-key-moments-for-pacers/,"['', '', '', '', '', '', '', '', '', 'e-Edition', 'TRENDING:', '', '', 'By TIM REYNOLDS AP Basketball Writer', 'OKLAHOMA CITY — You are Tyrese Haliburton.', 'You went to the Eastern Conference finals last year and got swept. You went to the Olympics last summer and didn’t play much. You came into this season with high expectations and your Indiana Pacers got off to a 10-15 start. And on top of that, some of your NBA peers evidently think you are overrated.', 'You got angry.', '“I think as a group, we take everything personal,” Haliburton said. “It’s not just me. It’s everybody. I feel like that’s the DNA of this group and that’s not just me.”', 'The anger fueled focus, the focus became confidence, and the confidence delivered a 1-0 series lead in the NBA Finals. Haliburton’s penchant for last-second heroics – one of the stories of these playoffs – showed up again Thursday night, his jumper with 0.3 seconds left going into Finals lore and giving the Pacers a 111-110 victory over the heavily favored Oklahoma City Thunder.', 'The Pacers led for 0.0001% of that game. It was enough.', '“When it comes to the moments, he wants the ball,” Pacers teammate Myles Turner said. “He wants to be the one to hit that shot. He doesn’t shy away from the moment and it’s very important this time of the year to have a go-to guy. He just keeps finding a way and we keep putting the ball in the right positions and the rest is history.”', 'Haliburton is 4 for 4 in the final two seconds of fourth quarters and overtimes in these playoffs, all of those shots either giving the Pacers a win or sending a game into OT before they won it there.', 'The rest of the NBA, in those situations this spring: 4 for 26, combined.', '“YOU CAN’T MAKE IT UP,” Indiana Fever guard Caitlin Clark – possibly the only Indiana guard more beloved than Haliburton these days in the basketball-mad state – posted on X moments after he hit his latest beat-the-clock thriller.', 'If Haliburton takes one of those beat-the-clock shots in the first three quarters of games in these playoffs, he’s a mere mortal, just 1 for 7 in those situations. But with the game on the line, he’s perfect.', '“You don’t want to live and die with the best player on the other team taking a game-winner with a couple seconds left,” Thunder guard Alex Caruso said.', 'No, especially when that best player on the other team is Haliburton. Just ask Milwaukee. Or Cleveland. Or New York. They could have all told Oklahoma City who was going to take the big shot and what was probably going to happen.', 'Against the Bucks on April 29, it was a layup with 1.4 seconds left that capped a rally from seven points down in the final 34.6 seconds of overtime. Final score: Pacers 119, Bucks 118, and that series ended there.', 'In Cleveland on May 6, it was a 3-pointer with 1.1 seconds left for a 120-119 win – capping a rally from seven points down in the final 48 seconds. At Madison Square Garden against the Knicks on May 21, a game the Pacers trailed 121-112 with 51.1 seconds left, he hit a jumper with no time left to force OT and Indiana would win again.', 'All those plays came with a little something extra. His father, John Haliburton, got a little too exuberant with Giannis Antetokounmpo after the Bucks game and wasn’t allowed to come to the next few games; the ban has since been lifted. Haliburton did a certain dance that the NBA doesn’t like much after the shot against the Cavs. He made a choke signal, a la what Pacers legend Reggie Miller did against New York a generation earlier, after hitting the shot against the Knicks.', 'But on Thursday, all business. These Finals are a long way from over, and he knows it. Game 2 is Sunday night in Oklahoma City.', '“Again, another big comeback but there’s a lot more work to do,” Haliburton said. “That’s just one game. And this is the best team in the NBA, and they don’t lose often. So, we expect them to respond. We’ve got to be prepared for that. We got a couple days to watch film, see where we can get better.”', 'Haliburton is in the first year of a supermax contract that will pay him about $245 million along the way. He has the Olympic gold medal from last summer and surely will be a serious candidate to play for USA Basketball again at the Los Angeles Games in 2028. He’s now a two-time All-NBA selection. And he’s officially a certified postseason, late-game hero.', 'Three more wins, and he’ll be an NBA champion as well. The anger is gone. Haliburton was all smiles after Game 1, for obvious reasons.', '“Ultimate, ultimate confidence in himself,” Turner said. “Some players will say they have it but there’s other players that show it, and he’s going to let you know about it, too. That’s one of the things I respect about him. He’s a baller and a hooper and really just a gamer.”', 'And in his NBA Finals debut, Haliburton reminded the world that’s the case.', '“This group never gives up,” Haliburton said. “We never believe that the game is over until it hits zero, and that’s just the God’s honest truth. That’s just the confidence that we have as a group, and I think that’s a big reason why this is going on.”', '', '', 'Copyright © 2025 MediaNews Group', ""Hurry, this deal won't last!"", '']",Sports,https://news.google.com/api/attachments/CC8iI0NnNUpWWEJ4WWpST1UyaGxlRTF0VFJERUF4aW1CU2dLTWdB=-w280-h168-p-df
"Andrew Nembhard won’t get the spotlight after Haliburton’s game winner, but he saved Pacers",https://www.nytimes.com/athletic/6407413/2025/06/06/andrew-nembhard-pacers-tyrese-haliburton-nba-finals/,"['NBA', 'NBA Finals', '', '', '', '', 'Ultimately, the NBA’s Replay Center denied Indiana’s challenge that the ball either went out of bounds off Oklahoma City or that Thunder guard Cason Wallace fouled the Pacers’ Pascal Siakam before the ball went out of bounds. Yet, the Pacers were still cool about keeping Gilgeous-Alexander from the basket.', '', '', '“I’ve got the utmost confidence in him,” Haliburton said of Nembhard after the Pacers’ latest great escape, 111-110, Indiana’s seventh road win in nine postseason games this season. To be sure, — his fourth basket so far in these playoffs with less than two seconds to go — won Game 1. But Nembhard saved it, like when a great goalie in the Stanley Cup playoffs stands on his head.', '', '', '', '', '', '', 'But … not with the Larry in the balance.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'David Aldridge is a senior columnist for The Athletic. He has worked for nearly 30 years covering the NBA and other sports for Turner, ESPN, and the Washington Post. In 2016, he received the Curt Gowdy Media Award from the Naismith Memorial Basketball Hall of Fame and the Legacy Award from the National Association of Black Journalists. He lives in Washington, D.C. Follow David on Twitter @davidaldridgedc', '']",Sports,https://news.google.com/api/attachments/CC8iI0NnNUpWWEJ4WWpST1UyaGxlRTF0VFJERUF4aW1CU2dLTWdB=-w280-h168-p-df
