Title,Link,Paragraphs
US is investigating Delta’s flight cancellations and faltering response to global tech outage,https://news.google.com/articles/CBMiZGh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3RlY2hub2xvZ3ktb3V0YWdlLWRlbHRhLWFpci1saW5lcy1kZWxheXMtNzM2MWU2NDFmZTJjNjU2ZDdmYmEwNmU0YTA0MjRjNmHSAQA?hl=en-US&gl=US&ceid=US%3Aen,"['', 'FILE - A Delta Air Lines plane leaves the gate on July 12, 2021, at Logan International Airport in Boston. U.S. airline regulators have opened an investigation into Delta Air Lines, which is still struggling to restore operations on Tuesday, July 23, 2024, more than four full days after a faulty software update caused technological havoc worldwide and disrupted global air travel. (AP Photo/Michael Dwyer, File)', '', 'U.S. regulators are investigating how Delta Air Lines is treating passengers affected by canceled and delayed flights as the airline struggles to recover from a global technology outage.', 'Transportation Secretary Pete Buttigieg announced the Delta investigation on the X social media platform Tuesday “to ensure the airline is following the law and taking care of its passengers during continued widespread disruptions.”', '“All airline passengers have the right to be treated fairly, and I will make sure that right is upheld,” Buttigieg said.', 'Delta and its Delta Connection partners canceled about 500 flights on Tuesday by midday on the East Coast, accounting for about two-thirds of all cancellations in the United States, according to trackng platform FlightAware.', 'The outage began Thursday night into Friday morning, after a faulty software upgrade from cybersecurity company CrowdStrike to more than 8 million Microsoft computers around the world.', 'The Atlanta-based carrier has canceled more than 6,600 flights since the outage started, far more than any other airline, according to figures from FlightAware and travel-data provider Cirium.', 'Delta said it was cooperating with the investigation.', '“We remain entirely focused on restoring our operation after cybersecurity vendor CrowdStrike’s faulty Windows update rendered IT systems across the globe inoperable,” an airline spokesperson said in a statement. “Across our operation, Delta teams are working tirelessly to care for and make it right for customers impacted by delays and cancellations as we work to restore the reliable, on-time service they have come to expect from Delta.”', '', 'Delta has said upward of half its technology systems run on Microsoft Windows, including a tool the airline uses to schedule pilots and flight attendants. The systems could not keep up with the high number of changes triggered by the outage.', 'The collapse at Delta is stunning for an outfit that was widely viewed as the best big U.S. airline – the most profitable before and after the pandemic, and the best-run operation. Delta has almost always ranked near the top among all U.S. carriers for on-time performance.', 'The Transportation Department said it launched the investigation after seeing Delta’s continued widespread flight disruptions “and reports of concerning customer service failures.”', 'The department said the investigation will evolve as it “processes the high volume of consumer complaints we have already received against Delta.”', 'Investigators are likely to focus on whether Delta is complying with federal rules and offering prompt refunds to passengers whose flights are canceled or significantly delayed. In a text provided to The Associated Press, a Delta passenger whose flight was canceled Saturday was told, “If you prefer not to rebook your trip, your ticket value will automatically be available as an eCredit that can be used towards a future Delta ticket.”', 'In Washington, lawmakers are beginning to weigh in. Sen. Maria Cantwell, D-Wash., chair of the Senate committee that oversees airlines, said in a letter to Delta CEO Ed Bastian that she is “concerned” that Delta is not complying with passenger rights contained in a law that Congress passed in May.', '“While the technology outage was clearly not caused by Delta or any airline, I am nevertheless concerned that Delta is failing to meet the moment and adequately protect the needs of passengers,” Cantwell wrote.', 'Delta’s meltdown mirrors that of Southwest Airlines, which canceled nearly 17,000 flights over 15 days in December 2022. A Transportation Department investigation ended with Southwest agreeing to pay a $35 million fine as part of a $140 million settlement.', 'Southwest blamed its breakdown on a winter storm, but other airlines recovered in a couple days while Southwest did not. Consumer advocates see the same pattern with Delta this month — the airline continues to blame the CrowdStrike outage while rivals such as American recovered quickly. Even United Airlines, the second-worst at cancellations, was back on track Monday.', '“It’s not about the thing that caused the problem, it’s about how you recover from the problem. That’s the test of an airline,” said William McGee, a former aircraft dispatcher who is a consumer advocate at the American Economic Liberties Project, a group critical of large corporations.', 'Copyright 2024 The Associated Press. All Rights Reserved.', '', '', '', '', '']"
DOT launches investigation into Delta amid ongoing flight disruptions,https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9saWZlc3R5bGUvZG90LWxhdW5jaGVzLWludmVzdGlnYXRpb24tZGVsdGEtYW1pZC1vbmdvaW5nLWZsaWdodC1kaXNydXB0aW9uc9IBamh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9saWZlc3R5bGUvZG90LWxhdW5jaGVzLWludmVzdGlnYXRpb24tZGVsdGEtYW1pZC1vbmdvaW5nLWZsaWdodC1kaXNydXB0aW9ucy5hbXA?hl=en-US&gl=US&ceid=US%3Aen,"['', '', ""Airlines, banks, hospitals and companies worldwide have been hit with a Microsoft outage. FOX Business' Gerri Willis with the details."", 'The federal government launched an investigation into Delta Air Lines as it struggles to get its operation back on track, Transportation Secretary Pete Buttigieg said Tuesday.', 'The Department of Transportation opened an investigation into Delta Air Lines, which has canceled over 4,000 flights since Friday ""to ensure the airline is following the law and taking care of its passengers during continued widespread disruptions,"" Buttigieg posted on X. ', '""All airline passengers have the right to be treated fairly, and I will make sure that right is upheld,"" Buttigieg continued.', 'GLOBAL TECHNOLOGY OUTAGE DISRUPTS MAJOR AIRLINES, 911 SERVICES AND BUSINESSES', 'Delta told FOX Business that it is fully cooperating with the department and is ""working tirelessly to care for and make it right for customers impacted by delays and cancellations as we work to restore the reliable, on-time service they have come to expect from Delta.""', 'The post came just one day after Buttigieg said that hundreds of complaints regarding service disruptions at Delta have been filed with the department.', ""Since CrowdStrike's global tech outage temporarily hindered airline operations last week, Delta has been struggling to recover its systems and restore its operations despite its rivals getting back to normal."", 'Austin-based CrowdStrike Holdings Inc. said the global issue, which also impacted emergency services, banks, hospitals and other businesses, stemmed from a ""defect found in a single content update for Windows hosts.""', 'Airline operations were halted as a result, causing 35,000 delays throughout the U.S. and 8,500 cancellations between Friday and as of 10 a.m. ET Monday, according to FlightAware spokesperson Kathleen Bangs.', 'TECH OUTAGE HITS 911, HOSPITALS, BANKS AND EXCHANGES: LIVE UPDATES', 'Delta had the most disruptions each day. CEO Ed Bastian said that ""a significant number of applications,"" including Delta\'s crew tracking-related tools, rely on the Microsoft Windows operating system.', '""Given that CrowdStrike and a bug in one of their applications caused us to have to essentially pause our entire operations, not just our operations, but our technology platform and reset on Friday, created a number of startup issues on a couple of very, very important applications,"" Bastian said in a note Monday. ', 'He warned that it is still ""going to take another couple of days before we\'re in a position to say that… the worst is clearly behind us."" ', 'Delta Air Lines Inc.', 'GET FOX BUSINESS ON THE GO BY CLICKING HERE', 'Bastian previously said teams are working diligently to return to normal operations and said affected customers would receive either SkyMiles Program miles or a travel voucher.', 'Quotes displayed in real-time', 'Get a brief on the top business stories of the week, plus CEO interviews, market updates, tech and money news that matters to you.', '', 'By clicking subscribe, you agree to the Fox News Privacy Policy and Terms of Use, and agree to receive content and promotional communications from Fox News. You understand that you can opt-out at any time.', 'Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions.  Legal Statement.', 'This material may not be published, broadcast, rewritten, or redistributed. ©2024 FOX News Network, LLC. All rights reserved. FAQ - New Privacy Policy']"
Delta's flight delays and cancelations prompt Dept. of Transportation investigation,https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3Lm5wci5vcmcvMjAyNC8wNy8yMy9ueC1zMS01MDQ5NzkyL2RlbHRhcy1haXJsaW5lcy1kZWxheXMtYW5kLWNhbmNlbGF0aW9ucy1wcm9tcHQtZG90LWludmVzdGlnYXRpb27SAQA?hl=en-US&gl=US&ceid=US%3Aen,"['By ', 'Jonathan Franklin', ', ', 'Joel Rose', 'U.S. airline regulators have opened an investigation into Delta Air Lines, which is still struggling to restore operations on Tuesday, July 23, 2024, more than four full days after a faulty software update caused technological havoc worldwide and disrupted global air travel. Here, a Delta Air Lines plane leaves the gate on July 12, 2021, at Logan International Airport in Boston.', 'Travelers, be sure to pack some patience. Chaos is still underway with Delta Air Lines, as the airline has entered its fifth day of flight cancelations and delays following Friday’s global software outage.', 'And while the Atlanta-based carrier is still trying to get operations in order, the U.S. Department of Transportation has opened an investigation into the recent flight disruptions, citing “the high volume of consumer complaints” the department has received against Delta.', '“We have made clear to Delta that they must take care of their passengers and honor their customer service commitments,” Transportation Secretary Pete Buttigieg said in a statement Tuesday.', '“This is not just the right thing to do, it’s the law, and our department will leverage the full extent of our investigative and enforcement power to ensure the rights of Delta’s passengers are upheld,"" he added.', 'As of Tuesday afternoon, Delta had canceled more than 400 flights and delayed roughly 860 flights for the day, according to flight tracking website FlightAware.', 'In a statement to NPR, Delta Air Lines acknowledged the Department of Transportation’s notice of the investigation and said it is ""fully cooperating"" with the department.', '""We remain entirely focused on restoring our operation after cybersecurity vendor CrowdStrike’s faulty Windows update rendered IT systems across the globe inoperable,"" the airline said in its statement, adding that teams are constantly working to get its operations back to normal.', 'On Monday, Delta Air Lines CEO Ed Bastian said that the airline has been working to restore the software that tracks and schedules its flight crews. However, he noted that it may take a few days to fully restore the airline’s operations.', '“We’ve got everyone around the company working around the clock to get this operation where it needs to be,” Bastian said in the statement.', 'In a public letter Sunday, Delta offered travel waivers to customers on flights impacted by the outage, allowing them to change itineraries and rebook their flights without any added fees. But in a post on X, Buttigieg said that under new federal regulations, customers are not obligated to accept the travel credit offered to rebook flights but are entitled to a prompt cash refund.', '""Delta must provide prompt refunds to consumers who choose not to take rebooking, free rebooking for those who do, and timely reimbursements for food and hotel stays to consumers affected by these delays and cancellations, as well as adequate customer service assistance,"" he wrote.', 'Millions of Microsoft users worldwide were knocked offline following a flawed software update from CrowdStrike, a cybersecurity group. CrowdStrike said the problem was not a cyberattack but a ""software glitch."" After identifying the issue, the company said it withdrew the ""problematic channel file"" that affected customers\' systems.', 'Delta’s technical issues are comparable to those that occurred with Southwest Airlines during the 2022 holiday travel season. The Dallas-based airline canceled thousands of flights and left millions of travelers stranded.', 'Following the incident, the U.S. Transportation Department ordered Southwest to pay $140 million in a civil penalty, which was by far the largest the DOT has ever levied for consumers, the department said in a statement announcing the penalty.', 'Sponsor Message', 'Become an NPR sponsor', '', '', '', '', '', '']"
Delta cancels hundreds more flights in struggle to recover from Microsoft outage,https://news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDcvMjEvZGVsdGEtb2ZmZXJzLWNyZXdzLWRvdWJsZS1wYXktdG8tc3RhZmYtZmxpZ2h0cy1hZnRlci1pdC1vdXRhZ2UuaHRtbNIBZ2h0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDI0LzA3LzIxL2RlbHRhLW9mZmVycy1jcmV3cy1kb3VibGUtcGF5LXRvLXN0YWZmLWZsaWdodHMtYWZ0ZXItaXQtb3V0YWdlLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'In this article', 'Delta Air Lines\nCEO Ed Bastian apologized and offered frequent flyer miles to travelers for thousands of flight cancellations as the carrier struggled to recover from Friday’s globe-spanning IT outage, disruptions that sparked criticism from Transportation Secretary Pete Buttigieg.', 'The Atlanta-based airline canceled over 4,600 flights from Friday through Sunday, more than any other airline, according to aviation data firm OAG.', 'By Monday evening, Delta had already canceled another 900 flights, or 23% of its mainline operation, making up most of the day’s cancellations in the U.S., according to flight tracking site FlightAware.', 'The delays and cancellations have put Delta in a rare spotlight for the carrier whose leaders pride themselves on reliability and punctuality, and who market the airline as a premium carrier.', 'Bastian said in an internal video interview on Monday that it will “take another couple of days before we’re in a position to say that ... the worst is clearly behind us.”', 'He said he spoke to Secretary Buttigieg on Sunday.', '“We continue to receive reports of unacceptable disruptions and customer service conditions at Delta Air Lines, including hundreds of complaints filed with our Department,” Buttigieg said in an emailed statement late Sunday. “I have made clear to Delta that we expect the airline to provide prompt refunds” to customers who chose to call off their trips because of the disruptions as well as “timely reimbursements for food and overnight hotel stays to consumers affected by the delays and cancellations, as well as adequate customer service assistance to all of their passengers.”', 'The disruptions have persisted at Delta while most other carriers have recovered. American Airlines\nsaid it was almost back to normal by Saturday. United Airlines\nhad elevated flight disruptions on Sunday with 9% of its schedule canceled, or 260 flights, according to FlightAware, but still below Delta’s.', '“I want to apologize to every one of you who have been impacted by these events,” Bastian said in a message to customers over the weekend.', 'The airline was offering flight attendants extra pay to pick up shifts, a staff memo on Sunday said. The carrier called some of them on their personal phones to come in, according to a person familiar with the matter who spoke on the condition of anonymity because they weren’t authorized to speak to the media. High demand during some one of the busiest periods of summer challenged the airline to find alternative flights for affected travelers, Bastian said in his note.', 'On Sunday, Raymond James analyst Savanthi Syth forecast a financial hit of more than $160 million for Delta.', 'Delta has a number of Microsoft\ntools that were impacted in the outage, “in particular one of our crew tracking-related tools was affected and unable to effectively process the unprecedented number of changes triggered by the system shutdown,” Bastian said in his note.', 'That would make the event similar to an issue Southwest Airlines\nsuffered, on a much greater scale, at the end of 2022 when it failed to recover from severe winter weather for days.', 'A botched software update from cybersecurity firm CrowdStrike\nthat paralyzed some Windows-based programs also hit the banking and health-care industries.', 'Got a confidential news tip? We want to hear from you.', 'Sign up for free newsletters and get more CNBC delivered to your inbox', 'Get this delivered to your inbox, and more info about our products and services.', '© 2024 CNBC LLC. All Rights Reserved. \nA Division of NBCUniversal', 'Data is a real-time snapshot *Data is delayed at least 15 minutes. Global Business and Financial News, Stock Quotes, and Market Data and Analysis.', 'Data also provided by', '', '', '', '', '', '', '', '']"
Delta Air Lines Meltdown Probed by Transportation Department as Flight Cancellations Continue - WSJ,https://news.google.com/articles/CBMia2h0dHBzOi8vd3d3Lndzai5jb20vYnVzaW5lc3MvYWlybGluZXMvZGVsdGEtYWlyLWxpbmVzLW1lbHRkb3duLXByb2JlZC1ieS10cmFuc3BvcnRhdGlvbi1kZXBhcnRtZW50LWQzMzk1NzAw0gEA?hl=en-US&gl=US&ceid=US%3Aen,"['DJIA', '40358.09', '-0.14%', 'S&P 500', '5555.74', '-0.16%', 'Nasdaq', '17997.35', '-0.06%', 'Russell 2000', '2243.27', '1.02%', 'U.S. 10 Yr', '-0/32', '4.257%', 'VIX', '14.72', '-1.27%', 'Gold', '2406.60', '0.50%', 'Bitcoin', '65699.32', '0.31%', 'Crude Oil', '77.27', '-1.44%', 'Dollar Index', '99.46', '0.03%', 'KBW Nasdaq Bank Index', '113.75', '0.73%', 'S&P GSCI Index Spot', '551.41', '-0.95%', '', '', '', 'Advertisement', '', '', 'By', 'and', 'Updated July 23, 2024 10:57 am ET', 'Listen', '(1 min)', 'Federal transportation officials have launched an investigation into Delta Air Lines as the carrier struggled to rebound from an operations meltdown that led to thousands of canceled flights and stranded passengers.', 'Delta’s turmoil, spurred by last week’s CrowdStrike-driven outage that struck businesses around the globe, extended into a fifth day.', '', '', 'Includes unlimited access to The Wall Street Journal, Barron’s, MarketWatch and Investor’s Business Daily', 'WSJ', ""Includes unlimited access to WSJ's unrivaled journalism."", 'Already a subscriber? Sign in', 'Continue reading your article with\na WSJ subscription', '', 'Videos', 'Top stories chosen by WSJ editors', 'WSJ Membership', 'Customer Service', 'Tools & Features', 'Ads', 'More', 'Dow Jones Products', '', '', '', '', '', '', '', '']"
US Investigating Delta Amid Thousands of CrowdStrike-Related Cancellations,https://news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LnBjbWFnLmNvbS9uZXdzL3VzLWludmVzdGlnYXRpbmctZGVsdGEtYW1pZC10aG91c2FuZHMtb2YtY3Jvd2RzdHJpa2UtcmVsYXRlZC1jYW5jZWxsYXRpb25z0gEA?hl=en-US&gl=US&ceid=US%3Aen,"['The Department of Transportation is particularly concerned that Delta Air Lines is not adequately compensating passengers after canceling thousands of flights.', '', 'The Department of Transportation is investigating Delta Air Lines over whether it\'s ""following the law and taking care of its passengers during continued widespread disruptions"" related to the CrowdStrike update mess, US Transportation Secretary Pete Buttigieg announced today.', 'The agency is particularly concerned that Delta is not adequately compensating passengers after canceling thousands of flights since the start of the outage on Friday, including 400 on Tuesday. Delta leads all airlines with the most cancellations and delays, according to FlightAware. ', '""All airline passengers have the right to be treated fairly, and I will make sure that right is upheld,"" Buttigieg said on X.', 'In its defense, Delta CEO Ed Bastian said on Monday: “We’ve got everyone around the company working around the clock to get this operation where it needs to be.”', 'It looks like the airline is struggling to restore systems partly because around half of its IT systems use Windows. PCs and servers installed with both the OS and Crowdstrike’s cybersecurity software ended up bricking and displaying the “Blue Screen of Death” after CrowdStrike accidentally sent out a faulty update. ', 'Delta has since had to send staff to manually fix and restore each affected Windows IT system. Those same computers also need time to synchronize their applications. “One of Delta’s most critical systems—which ensures all flights have a full crew in the right place at the right time—is deeply complex and is requiring the most time and manual support to synchronize,” Delta says.', 'Delta has been offering affected consumers the chance to modify their flights free of charge or cancel a flight with a full refund. In addition, the airline says it’ll reimburse passengers for any meals or hotels they booked due to the disruptions. ', ""The wide-scale disruption is prompting speculation that CrowdStrike may face a wave of class-action lawsuits. It's unclear what caused CrowdStrike to send out a malfunctioning update to millions of Windows systems. But in a blog post over the weekend, the cybersecurity vendor said the faulty update “triggered a logic error resulting in a system crash and blue screen (BSOD) on impacted systems.”"", 'CrowdStrike has published a new advisory and video with steps on restoring a Windows system. In the meantime, the Department of Transportation says airline passengers affected by the delays at Delta or other providers can contact them through a government complaint form.', 'Sign up for SecurityWatch newsletter for our top privacy and security stories delivered right to your inbox.', '', 'This newsletter may contain advertising, deals, or affiliate links. Subscribing to a newsletter indicates your consent to our Terms of Use and Privacy Policy. You may unsubscribe from the newsletters at any time.', '', '', ""I've been with PCMag since October 2017, covering a wide range of topics, including consumer electronics, cybersecurity, social media, networking, and gaming. Prior to working at PCMag, I was a foreign correspondent in Beijing for over five years, covering the tech scene in Asia."", ""Read Michael's full bio"", '', 'PCMag.com is a leading authority on technology, delivering lab-based, independent reviews of the latest products and services. Our expert industry analysis and practical solutions help you make better buying decisions and get more from technology.', 'PCMag supports Group Black and its mission to increase greater diversity in media voices and media ownerships.', '© 1996-2024 ZIFF DAVIS, LLC., A ZIFF DAVIS COMPANY. ALL RIGHTS RESERVED.', 'PCMag, PCMag.com and PC Magazine are among the federally registered trademarks of Ziff Davis and may not be used by third parties without explicit permission. The display of third-party trademarks and trade names on this site does not necessarily indicate any affiliation or the endorsement of PCMag. If you click an affiliate link and buy a product or service, we may be paid a fee by that merchant.']"
Delta is still melting down. It could last all week,https://news.google.com/articles/CBMiTWh0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wNy8yMy9idXNpbmVzcy9kZWx0YS1mbGlnaHQtY2FuY2VsbGF0aW9ucy9pbmRleC5odG1s0gFGaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyNC8wNy8yMy9idXNpbmVzcy9kZWx0YS1mbGlnaHQtY2FuY2VsbGF0aW9ucw?hl=en-US&gl=US&ceid=US%3Aen,"['Markets', '', 'Fear & Greed Index', 'Latest Market News', '', '', 'Bad news for passengers: Delta Air Lines canceled hundreds more flights early Tuesday morning, as the problems caused by last week’s global tech outage continued into a fifth day. Worse news: Delta’s meltdown will probably extend through the end of the week.', 'As of 2pm ET the Atlanta-based airline had canceled 466 flights, and Endeavor Air, its regional carrier that feeds its system under the Delta Connection brand, had canceled another 28 flights. The cancellations follow more than 1,250 flight cancellations Monday, and 4,500 flights from Friday through Sunday between Delta and Delta connection.', 'There were more than 1,000 Delta and Delta Connection listed as delayed by FlightAware. The canceled flights by the two carriers represented nearly 70% of all flights within, to or from the United States that have been canceled on Monday, according to FlightAware. No other US airline had canceled one tenth as many flights.', 'The problems prompted the Transportation Secretary Pete Buttigieg to announce the Department of Transportation would be starting an investigation to make sure Delta is following the law and treating passengers fairly.', 'The DOT said it has received a “high volume of consumer complaints” about Delta’s actions since Friday. The department said if can penalize an airline for “an unfair and deceptive practice” if it finds finds that an airline provided inadequate customer assistance when flights are canceled or travel plans significantly changed.', 'Buttigieg asked passengers with complaints to contact the Department of Transportation.', '“While you should first try to resolve issues directly with the airline, we want to hear from passengers who believe that Delta has not complied with USDOT-enforced passenger protection requirements during the recent travel disruptions,” he tweeted. “We will follow up.”', 'Delta said it cooperating with the investigation.', 'RELATED ARTICLE\nWhat Delta passengers are entitled to in terms of compensation', '“We remain entirely focused on restoring our operation,” the company told CNN in a statement. “Across our operation, Delta teams are working tirelessly to care for and make it right for customers impacted by delays and cancellations as we work to restore the reliable, on-time service they have come to expect from Delta.”', 'The problems stemmed from a software update issued late Thursday night by cybersecurity firm CrowdStrike that crashed Windows software. A cascade effect caused problems throughout the global airline industry last Friday.', 'Although most airlines were able to recover and resume normal operations by the end of the weekend, Delta has been unable to fix problems with its crew tracking system, leaving it unable to find the pilots and flight attendants it needed to fly its planes.', 'The problems will continue for at least a few more days, warned Rahul Samant, the company’s chief information officer, in a message to Delta employees Monday.', '“So we’re optimistic we’ll get it done,” Samant said in the video message along with CEO Ed Bastian. “There will be some things as Ed said, that we will do today, tomorrow to get to a better place by the end of the week.” He said the IT staff is working “feverishly” and “around the clock” to fix the problem.', 'The problems left tens of thousands of frustrated Delta customers stranded and unable to return home. Many of them booked other flights that were subsequently canceled as well. A lack of hotel rooms forced many to sleep in airports and wait for hours on hold trying to get through to Delta in an often-futile effort to find a flight.', 'Delta crew members are dealing with similar frustrations. Many have been left stranded in airports far from their bases and homes, unable to be placed on flights because Delta has been unable to locate crews and place them on planes. Some Delta crew members also are unable to get hotel rooms and are sleeping at airports. And airport employees are contending with angry, frustrated customers who don’t understand why their flights are being canceled when crew members are available.', 'Jeremy and Kaylee Jones were married on Saturday and left Spokane, Washington Monday for their honeymoon, they told CNN. Five guests weren’t able to attend the wedding due to flight issues.', 'They arrived in Atlanta early Tuesday morning for a connecting flight from Atlanta to the Caribbean island of St. Lucia. There were no issues with the flights until they landed in Atlanta this morning and saw the flight to St. Lucia was cancelled due to a lack of crew. The next Delta flight to St. Lucia is not until Friday, so they are canceling their honeymoon.', 'The only other option is to be re-routed to other airports, which they believe will have the same problem, and they still don’t have their luggage.', '“Currently I’m pretty sour,” Jeremy Jones said. “I get that things happen. This is just shocking to me that a multi-billion dollar corporation would struggle this much to get the ball rolling again.”', '“I’m thinking the domino effect of flight cancellations are causing people to be stuck here for 5 days. I have no confidence in getting anywhere at this point.”', 'This week, Delta remained in the dark about the whereabouts of its crew members. Crew members who logged on to the company’s computer system to sign up for flights received prompts and questions that included: “Please enter below what airport code you are closest to,” “What is your current status?” and “Please describe your current location.”', 'A person familiar with the airline’s operations allowed CNN to see screenshots of the prompts. Delta declined to comment on the questions it was asking crews.', 'To help fix its staffing problems, Delta is offering crew members premium pay, as well as additional assurances they will be able to travel back to their homes at the end of their work period, according to the screen shots viewed by CNN. The premium pay and assurances would be in place through Friday, another sign the staffing problem may not be fixed for several more days. Delta also declined to comment on these offers to crew members.', 'The service meltdown will cost Delta, both in terms of its reputation and in dollar costs. The meltdown has already cost the most profitable US airline about $163 million through Monday, according to an estimate from Savanthi Syth, airline analyst for Raymond James.', 'That estimate comes from lost revenue and is likely to climb once additional pay for staff and reimbursements for customers are added in. Although the problems Tuesday are not as bad as they had been the last four days, the additional flight cancellations will add to those losses.', 'Delta has prided itself on its on-time performance and customer service. Earlier this month its bragged in its earnings report that it achieved industry-best completion factor and on-time performance, and operated 39 cancellation-free, brand-perfect days. This meltdown is doing some damage to that reputation that will take time to repair.', 'After a similar service meltdown at Southwest Airlines during the year-end holiday travel period in 2022, the airline canceled nearly 17,000 flights, or about half of its schedule, stranding more than 2 million passengers over an 10-day period. That cost it nearly $1.2 billion between the fourth quarter of that year and the first two months of 2023. In addition to customer compensation, the airline faced additional labor costs and lost revenue that continued into February. In addition it was hit with a $140 million fine from the Department of Transportation.', 'Delta’s service black eye could also cause it to lose some future bookings from frustrated customers. This past weekend was the busiest travel period of the summer with 90% of the seats booked. That has made it difficult for Delta to find other flights for those customers whose flights have been canceled. Even if Delta was operating all of its flights normally, it would take days to accommodate all its angry, stranded passengers.', 'Getting those passengers reunited with their checked baggage is going to take many more days beyond that.', 'United Airlines was also hit hard by the computer problem, with more than 1,000 canceled flights, although it was back to near-normal operations on Monday with only 69 cancellations for its mainline operations. In a note to staff CEO Scott Kirby said that the airline’s 26,000 computers affected by the problem had all been fixed and its operations had been normal for the last 24 hours. He said some passengers had yet to be reunited with their baggage, and United is using FedEx to deliver the bags to some of them.', 'At Atlanta’s Hartsfield-Jackson International Airport, Delta’s headquarters and largest hub, thousands of pieces of luggage are lined up on the floors of baggage claim. The bags made it to the world’s busiest airport but, through delays and cancellations, their owners either have not yet arrived or arrived on a different plane.', 'Delta employees from all different departments and roles across the company were supplementing efforts to help passengers who made it to Hartsfield to find their bags.', 'Arthur Ginolfi, who had flown into Atlanta for a Global Business Travel Association convention after two trips to the airport in Philadelphia over the weekend, was one of those picking up a bag that had arrived on a different flight than he did.', '“This is the worst experience I’ve ever had in my 35 years of business travel,” he said. “There are lines that were unacceptable, there were people that were frustrated. I saw and I heard a lot of sad stories.”', 'He said he thinks Delta needs to be offering more compensation than he’s gotten from the airline so far.', '“I had to pay for parking for 12 hours, I had to pay for food, I had to pay for tolls,” he said. “I deserve more pros than a $24 gift card.”', 'This story has been updated with additional context and developments.', 'CNN’s Isabel Rosales contributed to this report.', 'Most stock quote data provided by BATS. US market indices are shown in real time, except for the S&P 500 which is refreshed every two minutes. All times are ET. Factset: FactSet Research Systems Inc. All rights reserved. Chicago Mercantile: Certain market data is the property of Chicago Mercantile Exchange Inc. and its licensors. All rights reserved. Dow Jones: The Dow Jones branded indices are proprietary to and are calculated, distributed and marketed by DJI Opco, a subsidiary of S&P Dow Jones Indices LLC and have been licensed for use to S&P Opco, LLC and CNN. Standard & Poor’s and S&P are registered trademarks of Standard & Poor’s Financial Services LLC and Dow Jones is a registered trademark of Dow Jones Trademark Holdings LLC. All content of the Dow Jones branded indices Copyright S&P Dow Jones Indices LLC and/or its affiliates. Fair value provided by IndexArb.com. Market holidays and trading hours provided by Copp Clark Limited.', '© 2024 Cable News Network. A Warner Bros. Discovery Company. All Rights Reserved.\nCNN Sans ™ & © 2016 Cable News Network.', '', '']"
