Title,Link,Paragraphs,Topic,Image
After 608 Days | Bodies of Israeli-U.S. Hostages Gadi Haggai and Judy Weinstein-Haggai Recovered From Gaza,https://www.haaretz.com/israel-news/2025-06-05/ty-article/.premium/bodies-of-israeli-u-s-hostages-gadi-haggai-judy-weinstein-haggai-recovered-from-gaza/00000197-3f07-d48f-a7bf-bf37a0b70000,"[""The couple were murdered on October 7, 2023, while walking near their kibbutz just minutes before Hamas' attack began. Their family said they are 'grateful for the closure,' but added that their 'hearts will not be whole' until all 56 hostages are returned"", 'The bodies of Israeli-American hostages Gadi Haggai and Judy Weinstein-Haggai were returned to Israel from Khan Yunis overnight into Thursday.', 'Unlimited news and analysis from Israel and the Gaza war', 'Already signed up? Log in\nOr\nRegister to get up to 6 articles per month', '', 'Fast track approval of subscriber comments.', '', '', '', '', '', '', '', '', '', '', '', '']",World,https://news.google.com/api/attachments/CC8iK0NnNXdaR1U1TTJaSVkwZDBYM2xEVFJDZkF4ampCU2dLTWdhdFJJNnVwUVk=-w280-h168-p-df
How many hostages are left in Gaza?,https://www.bostonherald.com/2025/06/05/how-many-hostages-left-in-gaza/,"['', '', '', '', '', '', '', 'E-Edition', 'TRENDING:', '', '', 'By The Associated Press', 'Prime Minister Benjamin Netanyahu said Thursday that Israel has recovered the bodies of two hostages held in the Gaza Strip.', 'Israeli American Gad Haggai and Judih Weinstein — who was Israeli, American and Canadian — were killed during Hamas’ Oct. 7, 2023, attack into southern Israel that ignited the war in Gaza. Their remains were returned to Israel in a special operation by the army and the Shin Bet internal security agency, Netanyahu said.', 'Hamas-led terrorists killed some 1,200 people, mostly civilians, and took 251 hostages in the Oct. 7 attack. More than 54,000 Palestinians in Gaza, mostly women and children, have been killed in the ensuing conflict, according to the Health Ministry in Hamas-run Gaza. The ministry doesn’t distinguish between civilians and combatants. Hamas has been designated as a terrorist organization by the United States, Canada and the European Union.', 'Here are details on the hostages:', 'Follow AP’s war coverage at https://apnews.com/hub/israel-hamas-war', '', '', 'By Super Saving Online', 'Seniors at Las Vegas Should Claim These Benefits', 'Copyright © 2025 MediaNews Group', ""Hurry, this deal won't last!"", '']",World,https://news.google.com/api/attachments/CC8iK0NnNXdaR1U1TTJaSVkwZDBYM2xEVFJDZkF4ampCU2dLTWdhdFJJNnVwUVk=-w280-h168-p-df
"Teacher, poet, entrepreneur: Who was slain hostage Judith Weinstein Haggai?",https://www.jpost.com/israel-news/article-856674,"['The body of hostage Judith Weinstein Haggai, a 70-year-old member of Kibbutz Nir Oz, was returned to Israel Thursday, the IDF announced.', 'She and her husband, Gadi Haggai, were killed on October 7, 2023, and their bodies were taken to Gaza.', 'Judith was 70 years old, a mother of four, and a grandmother of seven. She was an English teacher specializing in children with special needs, and she worked with children with anxiety by using meditation and mindfulness methods.', '', '', '', 'She was a poet and entrepreneur, and was dedicated to working for peace and brotherhood, her kibbutz said.', '“Judy Weinstein Haggai had a habit of writing haiku every morning – a poem of one or two sentences – and posting it on Facebook,” Kibbutz Nir Oz said on Instagram.', '', '', '“The last one she wrote was on October 7. The poems she wrote over the years were published in poetry books.', '', '', '', '', '', '']",World,https://news.google.com/api/attachments/CC8iK0NnNXdaR1U1TTJaSVkwZDBYM2xEVFJDZkF4ampCU2dLTWdhdFJJNnVwUVk=-w280-h168-p-df
Israel recovers bodies of 2 hostages from Gaza Strip: ‘May their memory be blessed’,https://www.yahoo.com/news/israel-recovers-bodies-2-hostages-071354756.html,"['', '', '', '', '', 'Israel on Thursday recovered the bodies of two hostages who were abducted in the Oct. 7, 2023 massacre that ignited the ongoing war in the Gaza Strip.', 'Israeli Prime Minister Benjamin Netanyahu wrote on X that the remains of Gadi Haggai and Judy Weinstein-Haggai had been returned in a special operation by the army and the Shin Bet internal security agency.', '""Together with all the citizens of Israel, my wife and I extend our heartfelt condolences to the dear families. Our hearts ache for the most terrible loss. May their memory be blessed,"" Netanyahu said in a statement.', 'Trump Admin Stands By Israel, Rejects Un Resolution Backed By Uk, France', 'Kibbutz Nir Oz announced the deaths of Weinstein and Haggai, both in their early 70s, in December 2023.', 'The couple were taking an early morning walk near their home in Kibbutz Nir Oz on the morning of Oct. 7 when Hamas militants burst across the border into Israel, killing about 1,200 people, mostly civilians, and abducting 251.', 'Read On The Fox News App', 'In the early hours of the morning, Weinstein was able to call emergency services and let them know that both she and her husband had been shot and send a message to her family.', ""7 Key Takeaways From The Israeli Military's Report On What Happened On Oct. 7"", 'The couple were survived by two sons and two daughters and seven grandchildren, the kibbutz said.', 'The rescue operation was conducted by IDF troops in coordination with the Intelligence Directorate and special forces. The operation was made possible as a result of precise intelligence provided by the Hostage Task Force, the Intelligence Directorate, and the ISA.', ""Hamas Victims Ariel And Kfir Bibas Could've Been Me, Or Maybe You"", ""Following an identification procedure carried out by the National Institute of Forensic Medicine, the Israel Police, and the IDF Manpower Directorate's Hostage Task Force, the family and the community of Nir Oz were notified."", 'The Hostages and Missing Families Forum called the couples\' return ""pain and heartbreaking.""', '""[Y]et it also brings healing to our uncertainty. Their return reminds us all that it is the state\'s duty to bring everyone home, so that we, the families, together with all the people of Israel, can begin the process of healing and recovery,"" the Forum said.', 'We want to emphasize today—a grave is not a privilege. A grave is a basic human right, without which personal and national recovery is impossible.""', 'The Forum called upon leaders on both sides to reach an agreement to bring all 56 remaining hostages – ""the living for rehabilitation and the deceased for burial.""', '""There is no need to wait another 608 agonizing days for this. The mission can be completed as early as tomorrow morning. This is what the majority of the Israeli people want,"" the Forum said. ""We want to emphasize today—a grave is not a privilege. A grave is a basic human right, without which personal and national recovery is impossible.""', '', 'Original article source: Israel recovers bodies of 2 hostages from Gaza Strip: ‘May their memory be blessed’']",World,https://news.google.com/api/attachments/CC8iK0NnNXdaR1U1TTJaSVkwZDBYM2xEVFJDZkF4ampCU2dLTWdhdFJJNnVwUVk=-w280-h168-p-df
No title found,https://www.msn.com/en-us/news/world/israel-recovers-bodies-of-2-american-israeli-hostages-from-gaza/ar-AA1G81bB?ocid\u003dBingNewsBrowse,[],World,https://news.google.com/api/attachments/CC8iK0NnNXdaR1U1TTJaSVkwZDBYM2xEVFJDZkF4ampCU2dLTWdhdFJJNnVwUVk=-w280-h168-p-df
Israel recovers the bodies of two hostages held in Gaza in special operation,https://www.france24.com/en/middle-east/20250605-israel-has-recovered-the-bodies-of-two-hostages-held-in-gaza-netanyahu-says,"['Your personal data, your options, our responsibility\nWe and our partners use cookies or similar technologies to access and store non-sensitive information such as your IP address.\nThe processing of your personal data allows us, for example, to improve your user experience, monitor audience ratings, offer social networks features, or display personalized advertisements.\nBy clicking ""Accept"", you consent to the use of cookies or similar technologies by France Médias Monde and its partners.\nYou can change your choice or withdraw your consent anytime by clicking ""Customize"" below or the ""Manage my privacy settings"" link available in the menu.\nSee our 243 partners\nWe and our partners do the following data processing based on your consent:store and/or access information on a device, personalised advertising and content, advertising and content measurement, audience research and services development', ""Israeli troops have recovered the bodies of two hostages killed in the Hamas-led October 7, 2023 attack, Prime Minister Benjamin Netanyahu said Thursday. Israel's military offensive in the Gaza Strip continued Thursday, with air strikes killing at least 10 people in the devastated enclave, the territory's civil defence agency said."", '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",World,https://news.google.com/api/attachments/CC8iK0NnNXdaR1U1TTJaSVkwZDBYM2xEVFJDZkF4ampCU2dLTWdhdFJJNnVwUVk=-w280-h168-p-df
Bodies of Israeli-American hostages Judi Lynn Weinstein and Gad Haggai recovered by Israeli forces in Gaza,https://www.cbsnews.com/news/israel-hamas-war-bodies-american-hostages-judi-lynn-weinstein-gad-haggai-recovered/,"['Watch CBS News', 'Updated on: June 5, 2025 / 6:26 AM EDT / CBS/AP', ""Tel Aviv, Israel — Israel has recovered the bodies of two Israeli-American hostages who were killed, and their bodies then taken, in Hamas' Oct. 7, 2023, terrorist attack that ignited the war in the Gaza Strip, the Israeli military and intelligence services said Thursday. Prime Minister Benjamin Netanyahu said the remains of Judi Lynn Weinstein and Gad Haggai were recovered and returned to Israel in a special operation by the army and the Shin Bet internal security agency."", '""Together with all the citizens of Israel, my wife and I extend our heartfelt condolences to the dear families. Our hearts ache for the most terrible loss. May their memory be blessed,"" Netanyahu said in a statement.', 'Kibbutz Nir Oz announced the deaths of Weinstein, 70, and Haggai, 72, both of whom had Israeli and U.S. citizenship, in December 2023.', 'The military said they were killed in the Oct. 7 terrorist attack and taken into Gaza by the Mujahideen Brigades, the small armed group that it said had also abducted and killed Shiri Bibas and her two small children.', 'The army said it recovered the remains of Weinstein and Haggai overnight into Thursday from the southern Gaza city of Khan Younis. The Israeli military and Shin Bet said in a joint statement that the recovery was ""made possible as a result of precise intelligence."" The Israeli Army Radio network reported that the relevant intelligence was gained via the ""interrogations of terrorists who were taken prisoner"" during military operations in Gaza.', 'The couple were taking an early morning walk near their home in Kibbutz Nir Oz on the morning of Oct. 7 when Hamas militants stormed across the border and rampaged through several army bases and farming communities.', 'Weinstein was able to call emergency services and let them know that both she and her husband had been shot, and to send a message to her family.', 'Weinstein was born in New York and taught English to children with special needs at Kibbutz Nir Oz, a small community near the Gaza border. The kibbutz said she also taught meditation techniques to children and teenagers who suffered from anxiety as a result of rocket fire from Gaza. Haggai was a retired chef and jazz musician.', '""My beautiful parents have been freed. We have certainty,"" their daughter, Iris Haggai Liniado, wrote in a message posted on social media. She thanked the Israeli military, the FBI and the Israeli and U.S. governments and called for the release of the remaining 56 hostages held in Gaza. Israeli authorities believe about 20 of those captives are still alive.', 'Two U.S.-Israeli dual nationals, IDF soldiers Itay Chen and Omer Neutra, are among those whose bodies are still believed to be held in Gaza. The IDF has said that both men were murdered by Hamas during the Oct. 7 attack.', 'The couple were survived by two sons and two daughters and seven grandchildren, the kibbutz said.', 'Some 1,200 people, mostly civilians, were killed in the Hamas-led Oct. 7 terrorist attack, and a total of 251 others taken hostage, most of whom have been released under temporary ceasefire agreements or other deals. Israeli forces have rescued eight living hostages from Gaza and recovered dozens of bodies.', ""Israel's military campaign has killed over 54,600 Palestinians, mostly women and children, according to the Hamas-run Gaza Ministry of Health, which does not provide detailed figures on how many of the dead were civilians or combatants. The offensive has destroyed large parts of Gaza and displaced around 90% of its population of roughly 2 million Palestinians, with many people being displaced multiple times."", 'The United States, Egypt and Qatar have been trying to broker another ceasefire and hostage release after Israel ended an earlier truce in March and imposed a blockade that raised fears of famine, despite being eased in recent weeks. But the talks appear to be deadlocked.', 'Hamas says it will only release the remaining hostages in return for more Palestinian prisoners, a lasting ceasefire and an Israeli withdrawal from Gaza. It has offered to hand over power to a politically independent Palestinian committee.', 'Netanyahu has rejected those terms, saying Israel will only agree to temporary ceasefires to facilitate the return of hostages. He has vowed to continue the war until all the hostages are returned and Hamas is defeated or disarmed and sent into exile.', 'He has said Israel will maintain control over Gaza indefinitely and will facilitate what he refers to as the voluntary emigration of much of its population to other countries. The Palestinians and much of the international community have rejected such plans, viewing them as forcible expulsion that could violate international law.', '© 2025 CBS Interactive Inc. All Rights Reserved. This material may not be published, broadcast, rewritten, or redistributed. The Associated Press contributed to this report.', 'Copyright ©2025 CBS Interactive Inc. All rights reserved.']",World,https://news.google.com/api/attachments/CC8iK0NnNXdaR1U1TTJaSVkwZDBYM2xEVFJDZkF4ampCU2dLTWdhdFJJNnVwUVk=-w280-h168-p-df
Israeli forces recover bodies of 2 hostages with U.S. citizenship held in Gaza,https://www.nbcnews.com/world/gaza/israeli-forces-recover-bodies-2-hostages-us-citizenship-held-gaza-rcna211109,"['', '', '', '', '', '', '', '', '', '', 'Israeli forces have recovered the bodies of two hostages with dual Israeli-U.S. citizenship, Judith Weinstein-Haggai and Gad Haggai, a married couple whose remains were being held in Gaza since the beginning of the war there in October 2023.', ""The Israeli military and Shin Bet, Israel's domestic security agency, recovered the bodies of Weinstein-Haggai, 70, and Haggai, 72, in a special operation, Israeli Prime Minister Benjamin Netanyahu said in a statement Thursday morning."", 'The couple, from kibbutz Nir Oz, were killed during the Hamas-led Oct. 7, 2023, terrorist attacks, in which around 1,200 people were killed and 251 taken hostage.', ""Since then, more than 54,000 people, including thousands of children, have been killed in Gaza during Israel's ensuing military offensive, according to the Palestinian Health Ministry there."", 'The Israeli military and Shin Bet said in a joint statement Thursday that Weinstein-Haggai and Haggai were killed and taken into Gaza by members of the Mujahideen Brigades, the armed wing of the Palestinian Mujahideen Movement.', ""It said its operation was made possible by precise intelligence from Israeli authorities, and added that the loved ones of the couple and community of Nir Oz had been notified of the recovery of the couple's bodies."", 'The status of Weinstein-Haggai and Haggai had initially been unclear in the aftermath of the attacks, but then-President Joe Biden said in December 2023 that Weinstein-Haggai was found to have been killed Oct. 7, along with Haggai.', '“Our hearts ache for the most terrible loss. May their memory be blessed,” Netanyahu said after the bodies of Weinstein-Haggai and her husband were recovered.', '“We will not rest or be silent until we return all of our abductees home — the living and the dead alike,” he added.', 'Weinstein-Haggai and her husband were among four Israeli-Americans whose bodies were believed to remain in Hamas captivity, with Itay Chen, 19 and Omer Neutra, 21, still believed to be held in Gaza.', 'Edan Alexander, who was believed to be the last living U.S. citizen held captive in Gaza, was freed May 12.', 'In a statement Thursday, the Hostages and Missing Families Forum, which represents families of the hostages held in Gaza, said the return of the remains of Weinstein-Haggai and her husband “for proper burial in their beloved homeland represents the closing of a circle and the fulfillment of the state’s fundamental obligation to them.”', 'They reiterated calls for the Israeli government to do everything in its power to reach a ceasefire agreement that would see the rest of the more than 50 hostages who remain held in Gaza, both alive and dead, to be returned.', 'So far, efforts to negotiate a new ceasefire deal have failed to produce a result after the last one fell apart in March, with Israel and Hamas trading blame for the failure to reach a truce.', 'Chantal Da Silva reports on world news for NBC News Digital and is based in London.', '© 2025 NBCUniversal Media, LLC', '', '', '', '', '', '', '', '', '']",World,https://news.google.com/api/attachments/CC8iK0NnNXdaR1U1TTJaSVkwZDBYM2xEVFJDZkF4ampCU2dLTWdhdFJJNnVwUVk=-w280-h168-p-df
IDF recovers bodies of two Israeli-American hostages from 7 October attack,https://www.theguardian.com/world/2025/jun/05/israel-recovers-bodies-two-israeli-american-hostages-7-october-attack-judih-weinstein-gad-haggai,"['Remains of Judih Weinstein and Gad Haggai returned to Israel after overnight operation in southern Gaza', 'Israel has recovered the bodies of two Israeli-American hostages who were killed and abducted in Hamas’s 7 October 2023 attack. The Israeli prime minister, Benjamin Netanyahu, said the remains of Judih Weinstein, 70, and Gad Haggai, 72, both of whom had Israeli and US citizenship, were returned to Israel by the army and the Shin Bet internal security agency after an overnight operation in southern Gaza.', 'Their deaths had been announced in December 2023. “My beautiful parents have been freed. We have certainty,” their daughter, Iris Haggai Liniado, wrote in a Facebook post. She thanked the Israeli military, the FBI and the Israeli and US governments and called for the release of all the remaining hostages.', 'In Gaza, food distribution points run by a US-backed group had meanwhile remained closed on Thursday morning after their closure on Wednesday after the killings by Israeli troops of dozens of civilians waiting for food. The US- and Israel-backed Gaza Humanitarian Foundation (GHF) had said its sites were undergoing maintenance and repair work. It said later on Thursday afternoon it had resumed food distribution at two separate sites and said a total of 1.4 million meals have been delivered.', 'Gaza’s civil defence agency said Israeli strikes on Thursday killed at least 10 people in the Palestinian territory.', 'The Israeli military said in a statement on Thursday that Weinstein and Haggai were murdered by gunmen from the Mujahideen Brigades, a small Palestinian group, when they attacked Kibbutz Nir Oz on 7 October 2023.', 'In a statement, the forum of the Israeli hostage families said: “The return of Judi and Gad is painful and heartbreaking, yet it also brings healing to our uncertainty. Their return reminds us all that it is the state’s duty to bring everyone home, so that we, the families, together with all the people of Israel, can begin the process of healing and recovery.’’', 'The forum stressed that decision-makers ‘‘must do everything necessary to reach an agreement that will return all 56 remaining hostages – the living for rehabilitation and the deceased for burial. There is no need to wait another 608 agonising days for this. The mission can be completed as early as tomorrow morning. This is what the majority of the Israeli people want.’’', 'At least 20 of the 56 remaining hostages are believed to be alive, according to Israel. Most of the hostages were released as part of deals with Hamas during two temporary ceasefires in late 2023 and early 2025.', 'Since the 7 October attacks, Israel has responded with an air and ground assault on Gaza that has killed more than 54,000 Palestinians, according to the Hamas-run health authorities, and reduced much of the territory to ruins as food supplies have also been blocked.', 'On Wednesday, GHF announced that its operations would be suspended into the morning on Thursday in order to improve civilian safety beyond the perimeter of its distribution sites after Israeli troops opened fire on a crowd of Palestinians, killing at least 27 and injuring hundreds. GHF pressed Israel to improve civilian safety beyond the perimeter of its distribution sites.', 'Israel imposed a blockade on all supplies in March, claiming Hamas was seizing deliveries for its fighters. The group denies this and aid officials in Gaza have denied there is evidence of any widespread diversion of supplies at any stage of the conflict. In May a global hunger monitor said half a million people in Gaza faced starvation in the months ahead.']",World,https://news.google.com/api/attachments/CC8iK0NnNXdaR1U1TTJaSVkwZDBYM2xEVFJDZkF4ampCU2dLTWdhdFJJNnVwUVk=-w280-h168-p-df
"IDF Recovers Bodies of Slain Hostages Gadi Haggai, Judih Weinstein",https://www.ifcj.org/news/stand-for-israel-blog/idf-recovers-bodies-of-slain-hostages-gadi-haggai-judih-weinstein,"['', '', '', '', '', '', '', '', 'Stand for Israel  |  June 5, 2025', 'In a Gaza operation, the IDF recovered the bodies of two murdered hostages, who were a married couple both holding US citizenship, reports The Times of Israel:', 'The Israel Defense Forces and Shin Bet security agency recovered the bodies of slain hostages Gadi Haggai and Judih Weinstein from the southern Gaza Strip in an operation overnight, it was announced Thursday.', 'The two, a married couple who held US citizenship, were murdered during their morning walk near Kibbutz Nir Oz during Hamas’s October 7, 2023, onslaught, and their deaths were confirmed by the military in December of that year…', 'Haggai, a native of Kibbutz Ein HaShofet, was a retired chef and jazz musician who, having played music since childhood, served in the IDF orchestra for his military service and then lived in the US, where he took up the saxophone, according to the Haaretz daily.', 'Upon his return to Israel a number of years later, he met Weinstein, who had come from the US and volunteered at Ein HaShofet. The two of them played in a kibbutz jazz ensemble until they left the kibbutz in the late 1970s. In 1994, they and their four children moved to Kibbutz Nir Oz.', 'Your gift today will provide the necessities the Jewish people need. ', 'Stay informed about issues affecting Israel, the Jewish people, Jewish-Christian relations, receive daily devotionals, and more.', 'Subscribe', 'Get text messages sent directly to your phone to stay up-to-date on The Fellowship’s life-saving work in Israel and around the world.', 'Stay informed about issues affecting Israel, the Jewish people, and Jewish-Christian relations, receive Daily Devotionals and more.', '', 'A 501(c)(3) tax-exempt, non-profit organization.\nThe Fellowship’s tax identification number is 36-3256096.']",World,https://news.google.com/api/attachments/CC8iK0NnNXdaR1U1TTJaSVkwZDBYM2xEVFJDZkF4ampCU2dLTWdhdFJJNnVwUVk=-w280-h168-p-df
