Title,Link,Paragraphs,Topic,Image
"Residents of south Beirut suburbs flee Israeli warnings, strikes on Hezbollah factories",https://www.arabnews.com/node/2603536/middle-east,"['BEIRUT: Huge numbers of people fled Beirut’s southern suburbs on Thursday after the Israeli military issued an evacuation warning and said it was striking underground drone factories belonging to Hezbollah.\nThe streets around the area were seen jammed with traffic as residents tried to leave, with Lebanese media reporting Israeli warning strikes.\n“You are located near facilities belonging to the terrorist organization Hezbollah,” said the warning from the Israeli army’s Arabic-language spokesman, Avichay Adraee.\n“For your safety and the safety of your families, you are required to evacuate these buildings immediately and move away from them at a distance of no less than 300 meters.”\nIn a separate statement, the army said it would “soon carry out a strike on underground UAV (drone) production infrastructure sites that were deliberately established in the heart of (the) civilian population” in Beirut.\nIsrael and the Iranian-backed Hezbollah engaged in more than a year of hostilities that began with the outbreak of the Gaza war and culminated in an intense Israeli bombing campaign and ground incursion into southern Lebanon.\nA November ceasefire sought to end the fighting — which left Hezbollah severely weakened — but Israel has continued to regularly carry out strikes in Lebanon’s south.\nStrikes targeting Beirut’s southern suburbs, considered a Hezbollah stronghold, have been rare, however.\n“Following Hezbollah’s extensive use of UAVs as a central component of its terrorist attacks on the state of Israel, the terrorist organization is operating to increase production of UAVs for the next war,” the army statement said, calling the activities “a blatant violation of the understandings between Israel and Lebanon.”\nUnder the truce, Hezbollah fighters were to withdraw north of the Litani river, about 30 kilometers from the border, and dismantle their military posts to the south.\nIsrael was to pull all its troops from Lebanon, but it has kept them in five positions it deems “strategic” along the frontier.\nThe Lebanese army has been deploying in the south and removing Hezbollah infrastructure there, with Prime Minister Nawaf Salam saying Thursday that it had dismantled “more than 500 military positions and arms depots” in the area.', 'LONDON: European leaders may recently have taken a tougher stance against Israel over the devastating Gaza war, but that is not reflected in their desire for Israeli weapons.', 'Israel’s arms exports increased by 13 percent in 2024 to a record $14.8 billion, an increase largely attributed to growing demand in Europe, according to Israel’s defense ministry figures released Wednesday.', 'Europe was the largest buyer, making up 54 percent of sales, a sharp increase from a 35 percent share in 2023.', 'Israel is among the top 10 largest arms exporters in the world and while it is dwarfed by the United States in terms of volume, its defense industry is one of the most technologically advanced.', 'European countries have increased defense spending to counter the threat from Russia and after pressure from the Trump administration to provide a greater contribution to the NATO alliance.', 'The figures show European demand has become a key new market for Israel, but there are signs that increasing opposition from countries like the UK, France, Germany and Italy to the Gaza war are affecting sales.', 'On Tuesday, Spain canceled a $325 million deal for anti-tank missile systems that were to be built by a subsidiary of an Israeli company. A government spokesperson said: “The goal is clear … a total disconnection from Israeli technology.”', 'Israel’s largest foreign defense deal was signed in September 2024 — to build an Arrow missile defense system for Germany at the cost of $4.3 billion. The system is expected to be delivered this year.', 'Yet even Germany, traditionally one of Israel’s closest allies, has started to condemn Israel’s Gaza operation, with Chancellor Friedrich Merz saying it “can no longer be justified.”', 'Israeli defense ministry officials are concerned that European countries may cancel further contracts or impose sanctions on Israeli defense companies, The Times of Israel reported.', 'Last month, the UK, France and Canada threatened “concrete actions” against Israel if it did not halt its military operation in Gaza and allow humanitarian aid into the territory.', 'The UK also paused negotiations on a free trade agreement with Israel.', 'The shift in stance from countries that were previously among Israel’s staunchest supporters came after Israel imposed a two-month blockade on food and humanitarian aid to Gaza’s desperate population and ramped up its military operation in the territory.', 'The killing of dozens of Palestinians congregating to access food aid from a controversial new distribution system has led to further rounds of strongly worded condemnation from European and global leaders.', 'The defense ministry export figures show that since the war started in October 2023, Israel has managed to continue growing its arms industry while at the same time carrying out operations in Gaza, Lebanon, Yemen and Syria. ', 'The numbers show the next biggest market for arms exports was the Asia-Pacific region with 23 per cent of the purchases. Arab countries that normalized relations with Israel under the Abraham Accords made up 12 percent.', 'Defense Minister Israel Katz said the all-time record in defense exports were the “direct result” of the military campaigns against Hamas, Hezbollah, the Houthis, and Iran.', '“The world sees Israeli strength and seeks to be a partner to it,” Katz added.', 'The ministry said that nearly half the deals were for air defense systems, missiles, and rockets, an increase of 12 percent from 2023.', 'About 9 percent of the sales were for vehicles, while satellite and space systems, electronic warfare systems, and manned aircraft and avionics, amounted to 8 percent each.', 'More than half of the deals were worth more than $100 million each.', 'Europe’s governments have also faced pressure to cut back arms sales to Israel ', 'Israel’s military exports are dwarfed by the military aid it receives from the US, which was estimated at nearly $18 billion for the 12 months after the October 2023 Hamas-led attack.', 'During the attack, 1,200 people were killed and 251 hostages seized. Israel’s resulting military operation in Gaza has killed more than 54,000 people, mostly women and children, and sparked a humanitarian disaster.', ' ', 'BEIRUT: Lebanon’s Interior Minister Ahmad Hajjar emphasized his country’s commitment to cooperating with the UN peacekeeping mission, particularly “during this critical phase.”', 'Hajjar’s comments were made during a meeting with Gen. Aroldo Lazaro Saenz, the head of mission and force commander of the UN Interim Force in Lebanon, known as UNIFIL.', 'In a significant development, UN Secretary-General Antonio Guterres on Wednesday named Maj. Gen. Diodato Abagnara to succeed Lazaro. ', 'Guterres expressed his gratitude to Lazaro for his dedication and leadership of UNIFIL during a particularly challenging period the mission has faced.', 'Under UN Security Council Resolution 1701, the number of UNIFIL troops was increased from 200 to 15,000 following the 2006 war.', 'The number of peacekeepers was eventually reduced to 10,058, made up of troops from 50 countries.', 'The UN Security Council is scheduled to discuss the renewal of UNIFIL’s mandate on Aug. 31, amid increasing calls to restructure the peacekeepers’ role and responsibilities to better align with the current situation in southern Lebanon since the ceasefire agreement.', 'During the conflict between the Israeli army and Hezbollah, which lasted from October 2023 until a ceasefire agreement was reached in November 2024, UNIFIL faced a series of targeted attacks from Israel. The Israeli government accused UNIFIL of “failing to carry out its duties in the area of deployment.”', 'UNIFIL also came under Hezbollah fire during the Israeli ground offensive.', 'Incidents of UNIFIL patrols being intercepted and even attacked by residents in towns within their area of deployment increased.', 'These incidents occurred under the pretext that the forces were “not accompanied by the Lebanese Army,” despite UNIFIL’s assertion that “all its patrols are coordinated with the army.” Additionally, Hezbollah seemed to have a role in these civilian interceptions.', 'During his meeting with Lazaro, Hajjar reaffirmed the ongoing cooperation between the Lebanese state and the international forces stationed south of the Litani River in implementing Resolution 1701 in all its provisions.', 'Hajjar during the meeting underlined Lebanon’s commitment to the highest levels of cooperation with the mission.', 'Meanwhile, on Thursday, several Israeli army Hummer vehicles advanced toward the orchards of Al-Wazzani town, where they remained for some time before withdrawing. Later, the Israeli forces launched seven mortar shells at the western outskirts of Al-Wazzani.', 'Specialized units of the Lebanese army moved and detonated a missile left behind by previous Israeli air raids in the Marjayoun region of southern Lebanon.', 'BEIRUT: Syrian officials seized a shipment of weapons and ammunition, including guided anti-tank missiles, as they were being smuggled into Lebanese territory, the Ministry of Interior said on Thursday.', 'The haul, which was concealed inside a truck, was confiscated by officials from the Directorate of Internal Security in Al-Qusayr. The city is about 15 km from the Lebanese border, opposite the northern Bekaa villages which are a Hezbollah stronghold.', 'The operation was carried out “after meticulous monitoring and carefully choosing the right time and place,” the ministry said.', 'Images it published showed large quantities of crates that had been used to conceal the illicit cargo. The driver of the vehicle was arrested and the ammunition and weapons confiscated.', '“Syrian authorities have intensified their security efforts in recent weeks, successfully combating weapons smuggling across the border, especially in areas close to Lebanon,” the ministry said.', '“Significant quantities of light and medium weapons were seized in Al-Qusayr, some of which had been buried in farms and agricultural fields. A shipment of Grad missiles intended for smuggling out of the country was also confiscated.”', 'It said also that the Directorate of Internal Security in Nawa, located in the Daraa countryside, had “carried out a raid during which a quantity of light and medium weapons was seized and individuals involved in storage and smuggling were arrested.”', 'Last week, officials from the Syrian and Lebanese sides met in Damascus to discuss measures agreed on in earlier talks to curb smuggling along the border between the two countries.', 'Al-Qusayr served as Hezbollah’s military headquarters during its 2013 intervention in the Syrian war, after its residents were forced to flee to Lebanon.', ' ', ' ', 'LONDON: Sanaa Salameh Daqqa, the widow of Palestinian political prisoner Walid Daqaa who died in custody last year, has been sentenced to 10 days’ house arrest by an Israeli court in Hadera.', 'Daqqa, who lives in the Israeli village of Baqa al-Gharbiyye, was arrested in occupied East Jerusalem last week on a charge of online incitement following a demand by Israel’s Minister of National Security Itamar Ben-Gvir for her to be deported.', 'The court on Thursday sentenced her to 10 days of house arrest at her mother’s home in Tira and imposed a travel ban and bail of 20,000 shekels ($5,700), the Palestinian news agency WAFA reported.', 'However, Sanaa remains in custody, as Israeli police are expected on Friday to appeal the court’s decision to release her.', 'Walid Daqaa died in Israeli custody in April 2024 after spending 38 years in custody. His body remains held by Israeli authorities.', 'NEW YORK CITY: UN Secretary-General Antonio Guterres on Thursday told Arab News that the international community has a duty to do everything in its power to pursue a two-state solution to the conflict between Israel and Palestine, and to bring about the conditions that can make it happen.', '“It is absolutely essential to keep alive the two-state solution perspective, with all the terrible things we are witnessing in Gaza and the West Bank,” he said.', '“And for those who have doubts about the two-state solution, I ask what is the alternative? Is it a one-state solution in which either the Palestinians are expelled or the Palestinians will be forced to live on their land without rights? That would be totally unacceptable.', '“I firmly believe that it is the duty of the international community to do everything to keep the two-state solution alive and then to materialize the conditions to make it happen.”', 'His comments came as Saudi Arabia and France prepare to co-chair a global conference this month in an attempt to hasten the implementation of a two-state solution and end decades of conflict between Israelis and Palestinians.', 'The effort gained further international support this week amid worsening conditions in Gaza as a result of Israel’s continuing intensification of military operations following the collapse in March of a previous ceasefire agreement with Hamas, and its decision to block humanitarian aid from entering the territory.', 'These actions have resulted in thousands of Palestinian deaths, the widespread destruction of civilian infrastructure, further mass displacements, and severe risk of famine, according to the Integrated Food Security Phase Classification, an initiative that aims to improve food security analysis and decision-making.', 'The devastating toll of Israel’s resumed assault on Gaza has sparked international anger, and Arab representatives have said the upcoming conference must look beyond mere diplomacy and deliver tangible steps on a path toward peace.', 'Speaking at a meeting of the UN General Assembly this month in preparation for the forum, Saudi Arabia said official recognition of the State of Palestine was a “strategic necessity” as “the cornerstone of a new regional order based on mutual recognition and coexistence.”', 'It added: “Regional peace begins with recognizing the State of Palestine, not as a symbolic gesture but as a strategic necessity.”', 'The high-level conference, scheduled to take place from June 17 to 20 at the UN headquarters in New York, aims to urgently adopt concrete measures to achieve the implementation of a two-state solution.', 'Palestine is officially recognized by 147 of the UN’s 193 member states and has held the status of nonmember observer state within the organization since 2012, but has not been granted full membership.', 'More than 53,000 Palestinians have been killed since Israeli authorities unleashed its military operations in Gaza following a Hamas-led attack that killed 1,200 people in Israel in October 2023.', 'On Wednesday, Guterres led a solemn tribute to 168 UN workers killed during 2024, describing the ceremony as not only a moment of mourning but a call for global reflection on the dangers faced by humanitarian workers. Of those who were honored, 126 were killed in Gaza and all but one of them served with the UN Relief and Works Agency.', 'Guterres said 2024 was the deadliest year for UN staff in the organization’s history and added: “More than one in every 50 UNRWA staff in Gaza has been killed in this atrocious conflict. Some were killed delivering life-saving aid, others alongside their families, and others while shielding the vulnerable.”', 'Families of the fallen were present at the annual memorial ceremony, during which Guterres described those who lost their lives as “extraordinary individuals, each one a story of courage, compassion and service.”', 'He emphasized the enduring commitment of UN workers despite growing global instability and said: “They do not seek recognition. They seek to make a difference. When conflict erupts, they work for peace. When rights are violated, they speak out.”', 'Guterres condemned the targeting of humanitarian workers and civilians in conflict zones and warned against what he called a growing tolerance for impunity.', '“We will not accept the killing of UN personnel, of humanitarians, journalists, medical workers, or civilians as the new normal,” he said. “There must be no room for impunity.”', 'Despite increasing criticism of international institutions and growing shortfalls in funding for aid, Guterres said the dedication of UN staff remains unwavering.', '“In a world where cooperation is under strain, we must remember the example set by our fallen colleagues,” he added.', 'He pledged to uphold the core values of the UN, stating: “We will not waver in our principles. We will not abandon our values. And we will never, ever give up.”']",World,https://news.google.com/api/attachments/CC8iJ0NnNTBVVmcwV25SUU1sUmFYMU5EVFJERUF4aW1CU2dLTWdPQmNRSQ=-w280-h168-p-df
IDF says it will soon strike underground Hezbollah sites in Beirut,https://www.timesofisrael.com/liveblog_entry/idf-says-it-will-soon-strike-underground-hezbollah-sites-in-beirut/,"['ISRAEL AT WAR - DAY 609', '', 'The Israel Defense Forces says it will soon target several underground Hezbollah facilities in Beirut’s southern suburbs, which are used by the terror group to manufacture drones.', '“Despite the understandings between Israel and Lebanon, the IDF identified that Hezbollah’s aerial unit (127) is working to produce many thousands of UAVs, under the guidance and funding of Iranian terror officials,” the military says in a statement.', 'The military says that Hezbollah is working to expand its drone manufacturing process to prepare for a future war with Israel.', '“This activity is a blatant violation of the understandings between Israel and Lebanon. The Hezbollah terror organization creates challenges for the Lebanese state and thus impairs the implementation of the understandings,” the IDF says.', 'The military issued evacuation warnings for several buildings in the Lebanese capital ahead of the strikes.', '', 'Supporting The Times of Israel isn’t a transaction for an online service, like subscribing to Netflix. The ToI Community is for people like you who care about a common good: ensuring that balanced, responsible coverage of Israel continues to be available to millions across the world, for free.', ""Sure, we'll remove all ads from your page and you'll unlock access to some excellent Community-only content. But your support gives you something more profound than that: the pride of joining something that really matters. "", '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '© 2025 The Times Of Israel, All Rights Reserved']",World,https://news.google.com/api/attachments/CC8iJ0NnNTBVVmcwV25SUU1sUmFYMU5EVFJERUF4aW1CU2dLTWdPQmNRSQ=-w280-h168-p-df
Israel strikes Beirut's southern suburbs on the eve of Eid al-Adha holiday,https://www.yahoo.com/news/israel-strikes-beiruts-southern-suburbs-192833016.html,"['', '', '', '', '', ""Israel strikes Beirut's southern suburbs on the eve of Eid al-Adha holiday, says it targeted Hezbollah drone production.""]",World,https://news.google.com/api/attachments/CC8iJ0NnNTBVVmcwV25SUU1sUmFYMU5EVFJERUF4aW1CU2dLTWdPQmNRSQ=-w280-h168-p-df
NATO-DEFENCE/,https://www.smdailyjournal.com/nato-defence/image_d759bc86-a046-48f0-810d-02af1e0fc7db.html,"['', '', '', '', '', ""NATO Secretary General Mark Rutte speaks during a press conference on the eve of a NATO Defence Ministers meeting at the Alliance's headquarters in Brussels."", 'NATO Secretary-General Mark Rutte says that most allies endorse President Donald Trump\'s demand that they invest 5% of gross domestic product on their security needs. Speaking Thursday after chairing a meeting of NATO defense ministers, Rutte said he has ""total confidence that we will get there"" by the next NATO summit in three weeks. The aim would be to spend 3.5% on defense budgets and an extra 1.5% on things like the roads, bridges, airfields and seaports needed to deploy armies more quickly. The ministers also approved purchasing targets to stock up on more weapons and military equipment to better defend Europe, the Arctic and North Atlantic.', 'To continue, please log in, or sign up for a new account.\n\nWe offer one free story view per month. If you register for an account, you will get two additional story views. After those three total views, we ask that you support us with a subscription.\n\nA subscription to our digital content is so much more than just access to our valuable content. It means you’re helping to support a local community institution that has, from its very start, supported the betterment of our society. Thank you very much!', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', ""Our Savior's Lutheran Church in Pacifica is excited to announce that they will be sponsoring… Read more\nFREE Vacation Bible School - Ages 5 - 12"", 'easygerd said:', 'View more', 'easygerd said:', 'View more', 'easygerd said:', 'View more', 'Terence Y said:', 'View more', 'Terence Y said:', 'View more', '', '', ""If it breaks, we'll send it to you."", 'Join this email list to be kept abreast of breaking news.', 'Sign up today!', ""Wake up to our carefully curated list of headlines with the Daily Journal's daily newsletter."", 'All the top stories -- local news, local sports, lifestyle, opinions, obituaries, entertainment, plus regional/national/global info to keep you informed. Newsletter arrives every morning for your convenience.', 'Sign up today!', 'Would you like to receive our Marketing and Business Intelligence newsletter? The Daily Journal is proud to offer a newsletter providing vital information that will benefit your career, your business, and/or your organization.', 'Get updates on LOCAL SPORTS!', 'All the latest and greatest local sports headlines straight to your inbox. Every Monday, Wednesday and Friday morning, the Daily Journal will send you links to our best local sports stories.', 'Sign up now!', ""If you have an event you'd like to list on the site, submit it now!"", '']",World,https://news.google.com/api/attachments/CC8iJ0NnNTBVVmcwV25SUU1sUmFYMU5EVFJERUF4aW1CU2dLTWdPQmNRSQ=-w280-h168-p-df
"Israeli strike on Beirut's southern suburbs, live footage shows",https://www.aol.com/news/israeli-strike-beiruts-southern-suburbs-201313569.html,"['', '', 'NBC Universal', 'People', 'Reuters', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', ""(Reuters) -An Israeli strike on Thursday targeted Beirut's southern suburbs, Reuters live footage showed, almost an hour after the Israeli army issued an evacuation order to residents of the area."", '(Reporting by Enas Alashray and Yomna Ehab; Editing by Leslie Adler)', '', 'Advertisement']",World,https://news.google.com/api/attachments/CC8iJ0NnNTBVVmcwV25SUU1sUmFYMU5EVFJERUF4aW1CU2dLTWdPQmNRSQ=-w280-h168-p-df
"Israeli strike on Beirut's southern suburbs, live footage shows",https://www.yahoo.com/news/israeli-strike-beiruts-southern-suburbs-201313295.html,"['', '', '', '', '', ""(Reuters) -An Israeli strike on Thursday targeted Beirut's southern suburbs, Reuters live footage showed, almost an hour after the Israeli army issued an evacuation order to residents of the area."", '(Reporting by Enas Alashray and Yomna Ehab; Editing by Leslie Adler)']",World,https://news.google.com/api/attachments/CC8iJ0NnNTBVVmcwV25SUU1sUmFYMU5EVFJERUF4aW1CU2dLTWdPQmNRSQ=-w280-h168-p-df
IDF strikes underground Hezbollah drone factories in Beirut after evacuation warning,https://www.timesofisrael.com/idf-strikes-underground-hezbollah-drone-factories-in-beirut-after-evacuation-warning/,"['ISRAEL AT WAR - DAY 609', '', 'The Israel Defense Forces carried out a series of strikes on several buildings in Beirut’s southern suburbs on Thursday evening that it said were used by Hezbollah to manufacture drones, and in a separate instance, also issued evacuation warnings for two areas in a southern Lebanon town.', 'The strikes in Beirut hit several underground drone manufacturing facilities belonging to Hezbollah’s aerial forces, also know as Unit 127, according to the military.', 'Ahead of the strikes, which began shortly after 10 p.m., the IDF said it had “identified that Hezbollah’s aerial unit is working to produce many thousands of UAVs, under the guidance and funding of Iranian terror officials.”', 'This was happening, the military said, “despite the understandings between Israel and Lebanon” as laid out in a November ceasefire agreement that halted more than a year of fighting along Israel’s northern border.', '“This activity is a blatant violation of the understandings between Israel and Lebanon. The Hezbollah terror organization creates challenges for the Lebanese state and thus impairs the implementation of the understandings,” the IDF asserted.', 'In a later statement, the IDF said Hezbollah’s aerial forces launched over 1,000 explosive and surveillance drones at Israel during the war last year, and was currently working, despite the ceasefire deal, to strengthen its capabilities.', 'צה”ל תקף בדאחייה ובדרום לבנון אתרים תת-קרקעיים לייצור ואחסון כטב”מים וסדנה לייצור רחפנים', 'לפני זמן קצר, צה""ל תקף באופן ממוקד באמצעות מטוסי קרב, אתרי ייצור ומחסני כטב""מים בשימוש היחידה האווירית של ארגון הטרור חיזבאללה (127), בדאחייה שבביירות ובדרום לבנון.', 'היחידה האווירית הוציאה… pic.twitter.com/4CCd7obPjy', '— צבא ההגנה לישראל (@idfonline) June 5, 2025', '“The unit was working to manufacture many thousands of drones under the direction and funding of Iranian terror officials, as part of Iran’s efforts to harm Israel,” the IDF said.', '“Over the years, Iran has funded and directed terrorist attacks through this project, in coordination with Hezbollah. Hezbollah terrorists travel to Iran for training in production systems, which supports the group’s ability to independently manufacture UAVs inside Lebanon,” the military continued.', '“The IDF has identified that Hezbollah terrorists have been continuing this activity even since the understandings came into effect, and the IDF is determined to take action against terrorists trained in Iran for terrorist attacks.”', 'As it generally does before strikes in Beirut, the military issued an evacuation warning for civilians in the vicinity of the targeted buildings.', 'LEBANON: Multiple Israeli air strikes target at least 8 buildings in southern Beirut. pic.twitter.com/dLV1rO02jl', '— Hamdah Salhut (@hamdahsalhut) June 5, 2025', '“You are located near facilities belonging to the terrorist organization Hezbollah,” the IDF’s Arabic-language spokesman, Col. Avichay Adraee, said on X.', '“For your safety and the safety of your families, you are required to evacuate these buildings immediately and move away from them at a distance of no less than 300 meters,” said Adraee.', 'The post was accompanied by maps showing the locations of the soon-to-be targeted buildings.', 'A video circulating on social media following the evacuation warning showed heavy traffic in Dahiyeh, Beirut, as thousands of people tried to hurriedly leave the area.', 'حركة نزوح وزحمة سير خانقة في الأحياء التي هدد الجيش الاسرائيلي بقصفها في الضاحية الجنوبية لبيروت pic.twitter.com/QVkOOvgvw7', '— Lebanon Debate (@lebanondebate) June 5, 2025', 'AFP photographers reported massive numbers of people trying to flee the area, and Lebanese media reported that it was nearly emptied of inhabitants and had been sealed off.', 'Defense Minister Israel Katz confirmed ahead of the strikes that, along with Prime Minister Benjamin Netanyahu, he had “instructed the IDF this evening to strike and destroy buildings used by the terrorist organization Hezbollah to manufacture and store drones in the heart of the Dahiyeh district of Beirut.”', '“We will continue to enforce the terms of the ceasefire without any compromises, and we will not allow any party to make threats against the northern communities and all citizens of Israel,” said Katz.', 'He stressed that Israel holds the Lebanese government “directly responsible for preventing violations of the ceasefire and all terrorist activity against the State of Israel.”', 'Following the strikes in Beirut, the IDF issued a new evacuation warning for two areas in the southern Lebanese town of Ain Qana, and warned that it would soon strike Hezbollah assets in the vicinity.', 'Adraee again published maps showing the locations of several buildings that the military intended to target.', '“You are located near facilities belonging to Hezbollah,” he said, calling on civilians to evacuate at least 500 meters from the areas for their safety.', 'Lebanese media reported a series of strikes in Ain Qana following the warning, which according to the IDF targeted a Hezbollah workshop used to build drones for attacks and surveillance.', '#عاجل ‼️انذار عاجل إلى سكان قرية عين قانا في جنوب لبنان وخاصة في المبنى المحدد بالأحمر وفق ما يُعرض في الخريطة المرفقة والمباني المجاورة له\n????أنتم تتواجدون بالقرب من منشآت تابعة لحزب الله الارهابي\n????من أجل سلامتكم وسلامة أبناء عائلاتكم أنتم مضطرون لإخلاء هذه المباني فوراً… pic.twitter.com/3DV1ZpKT1M', '— افيخاي ادرعي (@AvichayAdraee) June 5, 2025', 'Israel has continued to carry out targeted strikes on Hezbollah operatives and infrastructure since it signed a ceasefire with Lebanon in late November, alleging violations of the truce agreement.', 'According to the IDF, over 180 Hezbollah operatives have been killed in that time.', 'The ceasefire agreement brought to an end more than a year of fighting with the Iran-backed Hezbollah, including two months of open war in southern Lebanon late last year.', 'Hezbollah began attacking military outposts and communities in northern Israel unprovoked on October 8, 2023, in a show of support for fellow Iranian proxy Hamas in Gaza after its assault on southern Israel a day earlier.', 'Under the terms of the ceasefire,  Hezbollah was required to withdraw its fighters north of the Litani and dismantle all military infrastructure in southern Lebanon.', 'Since then, the Lebanese state has been working methodically to dismantle the terror group’s infrastructure in the south of the country, and is estimated to have seized the majority of the terror group’s weapons stockpile in the same area.', 'Earlier on Thursday, Lebanon’s Prime Minister Nawaf Salam said that the Lebanese Armed Forces had dismantled “more than 500 military positions and arms depots” belonging to Hezbollah in the south of the country.”', 'In a televised address marking 100 days in office, Salam said his government was pressing ahead with reforms demanded by the international community.', '“The state continues its action… to restore its authority over the entire national territory… and to have a monopoly on arms,” he said.', '“The Lebanese army is continuing its deployment and has so far dismantled more than 500 military positions and arms depots south of the Litani River” about 30 kilometers (18 miles) from the Israeli border, Salam said.', 'The Lebanese premier also criticized Israel for maintaining troops at five locations within southern Lebanon, rather than fully withdrawing as the ceasefire had demanded.', '“There can be no security or stability while Israel’s daily violations persist, parts of our land remain occupied and our prisoners are not freed,” he said.', 'Times of Israel staff and Agencies contributed to this report.', '', 'Supporting The Times of Israel isn’t a transaction for an online service, like subscribing to Netflix. The ToI Community is for people like you who care about a common good: ensuring that balanced, responsible coverage of Israel continues to be available to millions across the world, for free.', ""Sure, we'll remove all ads from your page and you'll unlock access to some excellent Community-only content. But your support gives you something more profound than that: the pride of joining something that really matters. "", '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '© 2025 The Times Of Israel, All Rights Reserved']",World,https://news.google.com/api/attachments/CC8iJ0NnNTBVVmcwV25SUU1sUmFYMU5EVFJERUF4aW1CU2dLTWdPQmNRSQ=-w280-h168-p-df
"IDF attacks Hezbollah's Beirut stronghold, targeting UAV unit",https://www.i24news.tv/en/news/israel-at-war/artc-idf-issues-evacuation-warnings-to-4-buildings-in-hezbollah-s-beirut-stronghold,"['The buildings are located in Al-Hadath, Haret Hreik, Burj Al-Barajneh, which the IDF says are Hezbollah facilities', ""The Israel Defense Forces confirmed that it had begun attacking buildings in southern Beirut's Dahieh neighborhood on Thursday, targeting the Hezbollah Aerial Unit (127)."", 'Army spokesperson Colonel Avichay Adraee warned residents of to immediately evacuate five buildings on ahead of the impending airstrikes.', ""The area is considered Hezbollah's stronghold in the Lebanese capital, where the Iranian-backed terrorist organization enjoys considerable popular support. The buildings are located in Al-Hadath, Haret Hreik, Burj Al-Barajneh, which the IDF says are Hezbollah facilities."", 'More to follow', 'Use precise geolocation data. Actively scan device characteristics for identification. Store and/or access information on a device. Personalised advertising and content, advertising and content measurement, audience research and services development.\nList of Partners (vendors)']",World,https://news.google.com/api/attachments/CC8iJ0NnNTBVVmcwV25SUU1sUmFYMU5EVFJERUF4aW1CU2dLTWdPQmNRSQ=-w280-h168-p-df
Israel hits south Beirut after targeting ‘underground Hezbollah drone sites’,https://www.theguardian.com/world/2025/jun/05/israel-hits-south-beirut-after-targeting-underground-hezbollah-drone-sites,"['Lebanese leaders condemn IDF airstrikes on Hezbollah stronghold in breach of ceasefire on eve of Eid al-Adha', 'Lebanon’s leaders accused Israel of a “flagrant” ceasefire violation by launching strikes against Hezbollah militants in southern Beirut on the eve of the Muslim holiday of Eid al-Adha.', 'At least three Israeli airstrikes have hit Beirut’s southern suburbs, after the military said it would target what it described as underground Hezbollah drone factories.', 'Plumes of smoke were seen billowing from the Lebanese capital, shortly after huge numbers of people had fled the area, clogging the roads with traffic.', '“The IDF (military) is currently striking terror targets of the Hezbollah aerial unit,” the Israeli military said in a statement on Telegram.', 'In a statement, Lebanon’s president, Joseph Aoun, voiced “firm condemnation of the Israeli aggression” and “flagrant violation of an international accord … on the eve of a sacred religious festival”.', 'The prime minister, Nawaf Salam, also issued a statement condemning the strikes, which came despite a 27 November ceasefire that sought to end more than a year of hostilities with the Iran-backed Hezbollah.', 'Less than two hours earlier, its Arabic-language spokesperson, Avichay Adraee, had warned on social media that residents of the suburbs were “located near facilities belonging to the terrorist organisation Hezbollah” and should evacuate immediately.', 'In a separate statement, the military had said it would “soon carry out a strike on underground UAV (drone) production infrastructure sites that were deliberately established in the heart of (the) civilian population” in Beirut.', 'Israel and the Iranian-backed Hezbollah engaged in more than a year of hostilities that began with the outbreak of the Gaza war and culminated in an intense Israeli bombing campaign and ground incursion into southern Lebanon.', 'The November ceasefire sought to end the fighting – which left Hezbollah severely weakened – but Israel has continued to regularly carry out strikes in Lebanon’s south.', 'Strikes targeting Beirut’s southern suburbs, considered a Hezbollah stronghold, have been rare, however.', '“Following Hezbollah’s extensive use of UAVs as a central component of its terrorist attacks on the state of Israel, the terrorist organisation is operating to increase production of UAVs for the next war,” the military statement said, calling the activities “a blatant violation of the understandings between Israel and Lebanon”.', 'Under the truce, Hezbollah fighters were to withdraw north of the Litani river, about 18 miles (30km) from the border, and dismantle their military posts to the south.', 'Israel was to pull all its troops from Lebanon, but it has kept them in five positions it deems “strategic” along the frontier.', 'The Lebanese army has been deploying in the south and removing Hezbollah infrastructure there, with the prime minister saying on Thursday that it had dismantled “more than 500 military positions and arms depots” in the area.']",World,https://news.google.com/api/attachments/CC8iJ0NnNTBVVmcwV25SUU1sUmFYMU5EVFJERUF4aW1CU2dLTWdPQmNRSQ=-w280-h168-p-df
Updates: Israel strikes south Beirut as Gaza daily death toll rises to 52,https://www.aljazeera.com/news/liveblog/2025/6/5/live-us-blocks-un-gaza-ceasefire-resolution-israel-pounds-southern-strip,"['', 'US vetoes UNSC ceasefire resolution as death, starvation consume Gaza', 'This live page is now closed.', '', '', '', 'Follow Al Jazeera English:']",World,https://news.google.com/api/attachments/CC8iJ0NnNTBVVmcwV25SUU1sUmFYMU5EVFJERUF4aW1CU2dLTWdPQmNRSQ=-w280-h168-p-df
