Title,Link,Paragraphs
The Morning After: Apple’s Week of Announcements starts Monday,https://www.engadget.com/general/the-morning-after-engadget-newsletter-111515857.html,"['If you’re fluent with concepts like release schedules and calendars, you may notice Apple hasn’t updated its computers in a while. It’s nearly a full year since the iMac and MacBook Pro got speed bumps, and just over a year for the Mac Pro and Mac Studio. Now, Apple’s head of marketing, Greg Joswiak, has announced an “exciting week of announcements,” from Monday.', 'It’s easy to assume we’ll see those models getting pushed from variants of the M3 to the M4. Given the M4’s focus on AI, expect plenty of attention on Apple Intelligence, which comes to users as part of iOS 18.1’s update at the same time. That each model is likely to be announced piecemeal across the week, rather than at one glitzy event, suggests we won’t see too many other big changes.', 'The rumor suggests only the Mac Mini will get a major hardware revision, shrinking its chassis to a far smaller footprint. If I’m honest, I’m secretly hoping the Mac Mini doesn’t become the same size as an Apple TV model, which has been hinted at. Especially if it means saddling us with a beefy power brick to clutter the floor instead.', '— Dan Cooper', 'Get this delivered daily direct to your inbox. Subscribe right here!', 'News in Brief', 'iOS 18.2 has a child-safety feature to blur nude content and report it to Apple\nIt uses on-device machine learning.', 'Good Omens’ final season will have only one episode\nCreator Neil Gaiman has stepped back from the show.', 'Yooka-Laylee remaster rolling to all consoles, including Nintendo’s next system\nIt’s called Yooka Re-Playee.', 'Your Balatro deck can now feature Binding of Isaac characters\nI’m still refusing to learn what Balatro is, sorry.', 'Google Photos will show when images have been modified with AI\nIf your friends suddenly developing extra hands wasn’t a big enough clue.', 'The UK’s antitrust regulator will formally investigate Alphabet’s $2.3 billion Anthropic investment\nIt’s also (briefly) looked into Amazon’s investment in the same company.', 'The UN has published a new report on the climate crisis. It can be best summed up as “are you even listening?” It analyzed the latest round of international commitments and believes we’re on course to hit 2.6 degrees Celsius of warming. If we want to avoid climate events of Biblical proportions, we’re going to need to curb emissions far more aggressively.', 'Continue Reading.', 'After each flagship phone launch, Samsung releases a Fan Edition, offering most of the same features in a slightly cheaper package. Engadget’s Igor Bonifacic put the new Galaxy S24 FE through its paces and found, like its predecessors, it’s a bit pointless. After all, you can pick up a no-compromise version of the handset for almost the same price when it goes on sale.', 'Continue Reading.', 'The White House has issued a memorandum outlining where AI should — and shouldn’t — be used in military and intelligence applications. That includes a prohibition on giving AI systems the ability to launch nuclear weapons, profile people and grant asylum. Now all we need to do is make sure the AI doesn’t get smart enough to trick people into making those decisions on its behalf.', 'Continue Reading.', 'Bluesky has revealed its plans to make money without simply handing the platform over to advertisers. It will offer a premium subscription that lets users customize their profiles, upload higher-quality video and generally get a warm and fuzzy feeling. Hopefully, the users who flocked to Bluesky from that place will appreciate it enough to pay to keep the lights on.', 'Continue Reading.']"
What to Expect From Apple's 'Exciting Week of Announcements',https://www.macrumors.com/2024/10/24/what-to-expect-from-apple-announcements-next-week/,"['Apple\'s marketing chief Greg Joswiak today teased that the company has an ""exciting week of announcements"" planned next week. Joswiak said to ""Mac"" your calendars, and the post includes an animated icon for the Finder app on the Mac, so it is clear that at least some of next week\'s announcements will be related to the Mac.', '', '', 'Apple is expected to announce new 14-inch and 16-inch MacBook Pro models, including an entry-level 14-inch MacBook Pro with the M4 chip, and higher-end 14-inch and 16-inch MacBook Pro models with M4 Pro and M4 Max chips.', 'No major external design changes have been rumored for the laptops this year, with improvements such as an OLED display and thinner design not expected until 2026 at the earliest. However, the entry-level 14-inch MacBook Pro is expected to gain an additional Thunderbolt port compared to the current model, based on alleged leaks earlier this month. Those same leaks revealed that the MacBook Pro lineup might finally start with 16GB of RAM, instead of 8GB, which was rumored even before the leaks happened.', 'Apple last redesigned the 14-inch and 16-inch MacBook Pro in 2021, and the latest models with the M3 family of chips were released last October.', ""The next iMac is expected to be equipped with the standard M4 chip, up from the M3 chip in the current model released a year ago. No major design changes have been rumored for Apple's all-in-one desktop computer this year."", ""It is likely that the Magic Keyboard with Touch ID, Magic Mouse, and Magic Trackpad accessories that are included in the box with the iMac will finally feature USB-C ports, as part of Apple's transition away from Lightning. More on that below."", '', '', 'It is unclear if the next Mac mini will also start with 16GB of RAM, instead of the current 8GB.', 'MacRumors contributor Aaron Perris recently discovered code references to new versions of the Magic Mouse, Magic Trackpad, and Magic Keyboard, and these accessories will likely switch from Lightning to USB-C for charging alongside the new iMac. In the EU, a regulation requiring USB-C as a common charging port goes into effect later this year.', 'It is unclear if the accessories will have any other changes.', 'Apple recently confirmed that new AirPods Pro 2 hearing health features will be available as part of iOS 18.1 next week, so there could be an announcement when the software update is released, especially since it also includes the first set of Apple Intelligence features for the iPhone 15 Pro, iPhone 15 Pro Max, and all iPhone 16 models.', 'Gurman said Apple has planned to release the update on Monday, October 28.', 'The following other updates are expected to be widely released next week as well:', 'Apple will be discussing its earnings results for the fourth quarter of its 2024 fiscal year on Thursday, October 31 at 2 p.m. Pacific Time. That call will provide early insight into iPhone 16, Apple Watch Series 10, and AirPods 4 sales, and Apple will likely touch on some of its Mac-related announcements on the call too.', 'Get weekly top MacRumors stories in your inbox.', '', '', '', '', '', '', '', '', '', '', '', '', '', ' ', 'MacRumors attracts a broad audience of both consumers and professionals interested in the latest technologies and products. We also boast an active community focused on purchasing decisions and technical aspects of the iPhone, iPad, Mac, and other Apple platforms.']"
The M4 MacBook Pro coming next week might finally get everything right,https://www.macworld.com/article/2473123/m4-macbook-pro-2024-update-thunderbolt-memory-ram-space-black-price.html,"[""When you purchase through links in our articles, we may earn a small commission. This doesn't affect our editorial independence."", 'According to the latest rumors, Apple will release its first M4 Macs next week. Among the new models, which include a redesigned Mac mini, will be the first refresh to the entry-level MacBook Pro released next year. Normally, such an update would be nothing more than a chip upgrade from the M3 to the M4. But a series of reports claim that there will be more to this update–and could make the 14-inch base model a near-perfect laptop for just about everyone.', 'The first report was by leaker VNChocoTaco on X, who posted a photo they received of the box label for the new MacBook Pro revealing key specs. The second report is from Russian YouTuber Wylsacom, who apparently got their hands on the M4 MacBook Pro, laptop and all.', 'If the information in these two reports holds up, and it would be a very elaborate hoax if it doesn’t, we could be seeing some big changes in the base M4 MacBook Pro. Here’s what’s being reported and what it could mean.', 'The current base M3 14-inch MacBook Pro has one glaring problem: It has only 8GB of unified memory. Apple will tell you that’s more than enough and 8GB is useable and for many buyers that’s probably true. But considering how much RAM higher-end software uses nowadays, 8GB in a “Pro” laptop is not enough. Still not convinced? How about this: The MacBook Air, Apple’s “consumer” laptop, the laptop for “everyone else,” also starts at 8GB of memory. The MacBook Pro is supposed to be the workstation laptop for, as the name says, the “Pro.” The other models all start at 18GB—does 8GB seem proper for a MacBook that costs $1,599?', 'Both reports by VNChocoTaco and Wylsacom show what appears to be a specifications label from the base M3 14-inch M4 MacBook Pro, that shows a laptop with 16GB of memory. Assuming the model isn’t a higher-end configuration, that would mean Apple is finally addressing the biggest flaw of the entry-level Pro. With 16GB of RAM, pro users will be able to run their apps and feel comfortable about the laptop’s performance–they may still need more and upgrade to 24GB or more, and even then, it won’t be as expensive as starting from a standard configuration is 8GB.', 'VNChocoTaco’s photo is low resolution and much of the text is garbled, but it seems to show that the 14-inch M4 MacBook Pro will have three Thunderbolt/USB 4 ports. Wylsacom’s label says the same and he shows off the laptop’s three ports in his video. This seems to indicate that Apple is adding one more Thunderbolt/USB 4 to the base M4 model. This would put the laptop in line with the higher-end MacBook Pro models with Pro and Max chips; it would no longer have the same two ports as the MacBook Air, another step toward making it an actual “Pro” laptop.', 'When Apple introduced the M3 MacBook Pro, it revealed a new Space Black color option available only on the M3 Pro or M3 Max models. According to these reports, Apple is going to make Space Black an option on the base model, too.', 'I’m currently using a Space Black MacBook Pro, and my first impression of the color was that it was nice, but it should be darker. But after having used the laptop for nearly a year now, I love Space Black and it’s now my color of choice. If it’s coming to the M4 MacBook Pro, it’s going to be a popular choice—and put the entry-level model on par with the others.', 'There are other specs revealed by these reports, such as the M4’s 10-core CPU, 10-core GPU, and the same starting 512GB SSD. But the three changes above are going to make the base M4 MacBook Pro a popular laptop–especially if Apple keeps the price at $1,599.', 'It would be the first time in a long time that buying the least-expensive MacBook Pro didn’t mean you had to make a significant compromise, such as the 8GB of RAM, fewer ports, hampered performance, or even an old design, as was the case when Apple kept the 13-inch MacBook Pro with the Touch Bar around after the Apple silicon redesign was announced.', 'If and then this MacBook Pro does ship, it will fit right in with the M4 Pro and M4 Max models in the lineup and give users a real choice, rather than force them to the upper models due to cut-rate specs. Apple will sell a lot of them.', 'Apple is expected to announce M4 MacBook Pro and other M4 Macs sometime next week for delivery on November 1. Learn more about the upcoming M4 MacBook Pro.', ""Roman is a Macworld Senior Editor with over 30 years of experience covering the tech industry, focusing on the Mac and other products in the Apple ecosystem. He is also the host of the Macworld Podcast. His career started at MacUser, where he received Apple certification as a repair technician (when Apple did that kind of thing). He's also worked for MacAddict, MacLife, and TechTV."", 'Macworld Sweden', 'Macwelt Germany', 'Subscribe to the Macworld Digital Magazine', 'Manage Subscription', 'Newsletter', 'Follow us on WhatsApp', '']"
"Forget The New MacBook Pro, Apple Has Something Much Better",https://www.forbes.com/sites/ewanspence/2024/10/20/apple-macbook-pro-m4-macbook-air-macos-apple-intelligence-price-new-macbook/,"['', '12 July 2024, Berlin: MacBook Pro laptops are on display in the Apple store on Kurfürstendamm.', '', '', '', '', '', 'Apple CEO Tim Cook looks at a display of brand new redesigned MacBook Air laptop during the WWDC22', '', '', '', '', '', '', '', '', 'A man checks his phone in an Apple retail store in Grand Central Terminal (Photo by Drew', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '$9.99', 'Billed Monthly', '$74.99', 'Billed Annually', '$145', 'Billed Biennially']"
"Apple Mac mini with M4 chip could be a game-changer for creatives, here's why",https://www.hindustantimes.com/technology/apple-mac-mini-with-m4-chip-could-be-a-game-changer-for-creatives-heres-why-101730109368776.html,"['', 'Apple is soon expected to unveil its M4 range of Mac computers this week. Among the anticipated models is a redesigned Mac mini featuring the M4 chipset. While the rest of the Mac lineup is expected to retain a similar design, the Mac mini is poised for a major revamp, with upgrades to both its design and power, thanks to the addition of the M4 chipset. This new model is rumoured to be as compact as the Apple TV 4K. With this smaller form factor and the M4 power, the Mac mini could become a game-changer for creatives.', ""Currently, Apple offers the Mac mini with the M2 chipset at a price of ₹59,900 in India, making it one of the most value-for-money computers on the market, especially given the M2's performance. If Apple prices the revamped M4 Mac mini similarly or even slightly higher, it would still be an excellent value, particularly for those entering fields like content creation or graphic design."", ""The M-series chips already enable multi-layered 4K video editing and provide smooth coding experiences. The addition of the M4 will only improve these capabilities. It's also worth noting that the Mac mini can be equipped with more powerful versions of the M2 chipset, such as the M2 Pro. It wouldn't be surprising to see an M4 Mac mini with an M4 Pro option, offering better power for high-end workflows."", 'Also Read: Apple’s most popular MacBook could be upgraded with the M4 chip next year', ""Another significant advantage of the M4 Mac mini could be its compact design. According to Bloomberg's Mark Gurman, the next Mac Mini might be similar in size to the Apple TV 4K. While the Mac mini is already compact, a smaller design would make it even more portable. For creators who work from home and want to use the same computer on the go, the Mac mini could easily fit in a backpack and connect to monitors, keyboards, and mice available in most offices. This portability could be a huge benefit for many users."", 'Also Read: Oppo Find N5 leak reveals bigger screen, triple cameras, enhanced battery and more: Here’s what to expect', 'M4 Mac mini might be the most affordable entry point for accessing the M4 chipset. If it remains priced similarly to the current model, or even at ₹15,000-20,000 more, it would still be cheaper than other M4-powered devices, such as the iPad Pro, which currently starts at ₹99,900, or the rumoured MacBook Pro M4, likely to be priced above ₹1,50,000. Thus, the Mac mini could be the most cost-effective way to experience the power of the M4 chipset in a Mac.', 'The inclusion of Apple Intelligence is another major attraction. All Apple computers with M1 and later chipsets support Apple Intelligence, but the M4 series, with faster neural processing, would provide the ideal experience for these features.', ""Also Read: iPhone SE 4 launch in March 2025: From price, specs to AI, here's everything we know"", '', '', '']"
I just broke the first rule of buying Apple products — I bought a new Mac Mini ahead of the M4 Mac launch,https://www.tomsguide.com/computing/desktop-computers/i-just-broke-the-first-rule-of-buying-apple-products-i-bought-a-new-mac-mini-ahead-of-the-m4-mac-launch,"['Sometimes you just have to try things out for yourself', 'When you purchase through links on our site, we may earn an affiliate commission. Here’s how it works.', 'Apple is expected to announce a brand new, completely redesigned Mac mini M4 early next week. However, last Friday, I finally decided to pick up a Mac mini for myself after eying up Cupertino’s smallest Mac for what seems like ages.', 'It’s not everyday I outright buy a new computer, though I do get a chance to try out a lot of different machines as part of my job testing and reviewing the best mini PCs. The problem is that there’s one very iconic mini PC I just haven’t had a chance to try yet and come next week, the Mac mini M2 will likely be completely overshadowed by this new model.', 'Just like with the best iPhones, you definitely don’t want to pick up a new Mac days ahead of the release of its successor, especially since Apple products tend to remain at or around their launch price for years. However, when I found out that this was the year that Apple would finally give the Mac mini’s design a major revamp while ditching its USB-A ports, I figured what did I have to lose.', 'To that end, I ordered the base model of the Mac mini M2 as I also wanted to put the company’s claims about 8GB of RAM being enough for most people to the test. I did consider upgrading to 16GB of RAM but that configuration needs to be ordered directly from Apple with a longer wait time if you don’t want to end up overpaying a third-party seller online. Fortunately, we might soon be able to put this debate to rest once and for all as the base models of its M4 Macs will reportedly ship with 16GB of RAM as the new standard. I guess we’ll find out next week.', 'As for me, I just spent a week with the base Mac Mini M2 after not having used macOS for almost 20 years. Here’s why it’s still a great mini PC even if it’s about to be replaced by something even smaller and much more powerful thanks to the addition of Apple’s M4 chip.', '', 'While the Mac mini got its iconic aluminum unibody redesign back in 2010, the original version was first introduced by Steve Jobs all the way back in 2005. At that time, Jobs described it as “very, very tiny” and the “mini” in its name actually comes from the iPod mini.', 'Before the Mac mini, Apple sold desktops, all-in-one computers and laptops but not a device that was “BYODKM” or bring your own display, keyboard and mouse. The reasoning behind this new Mac not shipping with a mouse and keyboard was that people likely already had their own accessories and being able to use them on their new computer made it a lot easier to switch from Windows to Mac.', 'The Mac mini has changed quite a lot over the years too. The original had a white polycarbonate plastic top, aluminum sides and a disc drive. The top eventually became aluminum as well and the disc drive became unnecessary as the years went by too.', 'Mac mini M2: was $599 now $500 @ Amazon\nThe Mac mini M2 is the most affordable Mac you can get and right now, you can save $100 off the base model with an M2 chip, 8GB unified memory and a 256GB SSD. While there aren’t any ports on the front, around back you get two Thunderbolt 4 ports, two USB-A ports, a headphone jack and an Ethernet port.', 'In the coming days, we’ll likely see an even smaller Mac mini as it’s rumored to sport similar dimensions to the current Apple TV. It could also be a bit taller though, which would make it look a lot more like a scaled down version of the Mac Studio. The resemblance will be even more striking if Apple adds extra ports to the Mac mini M4’s front panel like some recent reports have suggested it will.', '', 'Besides the upgrade to an M4 chip and a smaller footprint overall, the other big change we’re likely to see with the Mac mini M4 is with its ports. Yes, we’re potentially getting more of them but at a steep cost — at least in my opinion. While the standard Mac mini M2 has two Thunderbolt ports and two USB-A ports, the Mac mini M2 Pro (pictured above) has four Thunderbolt ports.', 'With the Mac mini M4, Apple is apparently going to get rid of the device’s USB-A ports altogether and go with five Thunderbolt ports instead. Don’t get me wrong, I love USB-C as it’s a huge improvement over Micro USB but I’ve always had a soft spot for USB-A. Going from USB-A to USB-C is great for things like connecting external displays or charging, but the same can’t be said when it comes to accessories.', 'If you switch between computers as often as I do, unpairing and then repairing Bluetooth devices gets to be quite annoying. This is why I often use 2.4 Ghz USB dongles with the best mechanical keyboards and my trusty trackball mouse when possible. That way, I just unplug the dongle on one machine and then plug it into another and I’m ready to go.', 'This switch from USB-A to all USB-C ports is one of the reasons I picked up a Mac mini M2, even though I’ve been eagerly awaiting the release of the Mac mini M4. However, since the design of the Mac mini has remained unchanged for more than a decade, there are a lot of great accessories for it and this was the other reason I wanted to try out this particular Mac.', '', 'In order to make the Mac mini work for me, I was going to need some more ports as well as a microSD card reader. Fortunately, there are several docks and hubs that do just this. However, none of them look quite as clean and mesh with the Mac mini as well as the Satechi Mac Mini Hub.', 'It slides right under your Mac mini — or even your Mac Studio — to give you extra ports on the front of your computer. In total, you get a USB-C port, three USB-A ports, a microSD and SD card reader and a headphone jack that’s easier to reach. There are also two versions: one with a slot for an M.2 SSD on the bottom and a slightly cheaper one that you can’t add extra storage too.', '', 'Satechi sent over the former for me to test out after I did a story on adding their aluminum USB headphone stand to my desk setup. Before going through the setup process on my new Mac mini M2, I flipped over the USB hub and used the included tiny screwdriver to add a 1TB M.2 SSD to the bottom. This took only a minute or so to do but now, I wouldn’t be limited by the 256GB SSD on my base model Mac mini nor would I need to invest in more iCloud storage.', '', 'The best part, you get all these extra ports and card readers and you only have to give up one Thunderbolt port on the back. This worked out perfectly for me as I planned on using the Mac mini’s HDMI port to connect to an ultrawide monitor and the other Thunderbolt port with a portable monitor for a quick and easy dual-monitor setup. Also, the non-pro Mac mini M2 only supports two external displays anyway.', 'Satechi Mac Mini Hub & Stand with SSD Enclosure: was $99 now $89 @ Amazon\nThis hub from Satechi goes under your Mac mini or Mac Studio to give you more ports and you can even install a M.2 SSD on the bottom. All of these extra ports are on the front so they’re easy to reach and this hub is powered by a single Thunderbolt port on the back of your Mac.', '', 'Instead of swapping out the Acemagic F2A mini PC that’s currently set up at my main desk, I decided to build a new desk setup from the ground up just for the Mac mini M2. This way I’d always be able to run back to the comfort of my office if the Spinning Wait Cursor — also known as the Spinning Beach Ball of Death (SBBOD) — did me in. And this was a very real possibility given the sheer amount of Chrome tabs I have open at a time while working.', 'For this particular desk setup, I used one of the best standing desks from Uppeal. I figured the company’s 2 Leg Desk ($1,129, Uppeal) would help me channel my inner Steve Jobs as it’s one of the only desks you can use while sitting on the floor which he was known for doing in Apple’s early days. I paired this desk with one of the best office chairs in case floor sitting wasn’t for me though and I thought the black and white design of X-Chair’s XS-Vision chair ($599, X-Chair) was a perfect fit for this setup.', '', 'I initially thought going back to macOS after almost two decades of using Windows exclusively would be difficult but surprisingly, it was a lot like getting back on a bike for the first time in ages. That iconic Mac startup sound hit me with a wave of nostalgia and it reminded me of turning on my Power Mac G4 for the first time back in 2001.', 'Once the initial setup process was complete, I reacquainted myself with macOS. From the Menu Bar at the top to the Dock at the bottom of my screen, I was reminded of all things I used to love about my big old Mac desktop. After I started dragging apps into the operating system’s Applications folder and I mounted my recently installed 1TB SSD on the Mac mini’s desktop, I was ready to start using Apple’s smallest Mac for work.\n\nI started off pretty easy by checking my email, jumping on a few video calls with the rest of the Tom’s Guide team and doing some research on upcoming stories. Just like with my Windows PCs though, I wanted to use this computer the way I liked which is why I downloaded and installed Chrome instead of switching to Safari. Fortunately, Google added a Memory Saver mode to its browser a few years back but even with it turned on, I knew I was getting close to the threshold of my Mac mini’s available RAM. To be sure, I pulled up the Activity Monitor app every now and then and as I thought, I was using 7 out of 8GB of RAM.', '', 'The switch from using my favorite Windows keyboard shortcuts to their Mac equivalents threw me through a bit of a loop too. I knew this would be difficult though, so I used my favorite mechanical keyboard for traveling as it has both operating system’s key names on the bottom row. I do have a NuPhy Air60 on hand too but in the rush to build a desk, assemble a chair and get everything set up, I didn’t want to be bothered with switching keycaps. I might do that later on though as the Ukvey C68 keyboard ($40, Amazon) pales in comparison to one of NuPhy’s low-profile keyboards.', 'Another thing that threw me off at first was not having native window snapping like in Windows or even ChromeOS. To that end, I downloaded and set up Rectangle before remembering that Apple had in fact added window snapping with the release of macOS Sequoia just last month.', 'So did I make a mistake by buying a Mac mini M2 just days ahead of the Mac mini M4’s launch? Kind of. Buyer’s remorse could set in big time next week but given my penchant for USB-A ports, I still think the older design of the Mac mini M2 is the right choice for me. Granted though, I definitely should have gone with the M2 Pro version for the extra RAM and larger storage.', 'I still have a few days left to make my final decision but part of me really just wants to return the base model Mac mini M2 and splurge a bit on the Mac mini M2 Pro. Overall, I really do prefer smaller mini PCs but I can’t justify a thinner and lighter device at the cost of a very standard port that’s been going strong for 28 years now. Then again, I’m sure Satechi and other Mac accessory makers are already working on similar hubs for the Mac mini M4.', 'We’ll see, maybe Apple can convince me that the Mac mini M4 really is the better choice after all. For that though, I’d need to see an actual presentation instead of learning about the new iPad mini like I did in a press release earlier this week. Fingers crossed we get an epic MacBook Air-style reveal for the Mac mini M4 after a “one more thing” from Tim Cook.', 'Either way, I’m glad I took the time to give macOS another shot after all these years and one way or another, I plan on living a multi-OS life going forward to get the best from both Windows and Mac.', 'Here at Tom’s Guide our expert editors are committed to bringing you the best news, reviews and guides to help you stay informed and ahead of the curve!', 'Anthony Spadafora is the security and networking editor at Tom’s Guide where he covers everything from data breaches and ransomware gangs to password managers and the best way to cover your whole home or business with Wi-Fi. Before joining the team, he wrote for ITProPortal while living in Korea and later for TechRadar Pro after moving back to the US. Based in Houston, Texas, when he’s not writing Anthony can be found tinkering with PCs and game consoles, managing cables and upgrading his smart home. ', 'MSI Codex R2 review: 1080p gaming on a budget', ""Black Friday gaming PC deals are live now — here's my favorite sales up to $600 off"", ""How to watch 'Generation Z' online from anywhere – British comedy horror miniseries"", ""Tom's Guide is part of Future US Inc, an international media group and leading digital publisher. Visit our corporate site."", '© Future US, Inc. Full 7th Floor, 130 West 42nd Street, New York, NY 10036.']"
Apple just teased M4 Mac launch date with a week of Mac announcements,https://www.tomsguide.com/computing/macbooks/apple-m4-mac-launch-date-just-leaked-heres-when-to-expect-the-annoucement,"['Get ready for a bunch of new Macs', 'When you purchase through links on our site, we may earn an affiliate commission. Here’s how it works.', 'On October 24, Apple\'s Greg Joswiak posted on X saying to ""Mac (😉) your calendars! We have an exciting week of announcements ahead, starting on Monday morning.""', 'We have known that Apple is going start featuring its M4 chip into a new wave of Macs, the only real questions was when.', 'With the iPad mini 7 launching last week via a surprise press release, there was some question about whether new MacBooks would be handled similarly.', 'However, prominent Apple whisperer Mark Gurman posted on X that the launch is ""imminent"" and suggested that Apple will launch the new Macs next week, possibly on October 30, if not the day before. A few days later, Apple\'s Greg Joswiak confirmed a full week of Mac accountments starting on Monday, October 28.', 'His first missive, noted that Apple is holding a ""hands-on experience"" on October 30 in Los Angeles. It\'s not clear if the hands-on event will feature new Macs, but if it does, presumably Apple needs to announce the upcoming devices before journalists and influencers check them out.', 'The announcement could come that Wednesday or on Tuesday October 29, if Apple makes the announcement early.', 'Gurman continued his thread saying that Apple does not appear to be bringing media to one location to watch a keynote video or speech. This indicates that Apple will make the announcement online, most likely similar to how they announced the iPad mini, via a press release and a video of some kind.', 'We expect to see a variety of devices released during this announcement, including the M4-powered iMac, M4 MacBook Pro and redesigned M4 Mac mini and a number of USB-C accessories. We might also see a new MacBook Air, though that is less certain.', 'Here at Tom’s Guide our expert editors are committed to bringing you the best news, reviews and guides to help you stay informed and ahead of the curve!', 'We have seen reports, including from Gurman, that stock on existing products are low without new shipments planned. This usually indicates that an update is coming.', ""As of this writing, only the current iPad Pro, which dropped in May 2024, features the M4 system-on-chip. Which might mean that Apple doesn't feel a need to go as in-depth about the chip or it's presence on their laptops and desktop systems."", ""We'll be keeping our eyes on Apple next week. So check back in with Tom's Guide next week when the latest Apple devices drop for coverage of everything that's new."", 'Scott Younker is the West Coast Reporter at Tom’s Guide. He covers all the lastest tech news. He’s been involved in tech since 2011 at various outlets and is on an ongoing hunt to build the easiest to use home media system. When not writing about the latest devices, you are more than welcome to discuss board games or disc golf with him. ', 'M4 MacBook Air launch timing just tipped in new report', ""New Apple Magic accessories leaked in iOS 18.1 code — here's what we know"", ""How to watch 'Harry & Meghan: Going Their Separate Ways?' online from anywhere"", ""Tom's Guide is part of Future US Inc, an international media group and leading digital publisher. Visit our corporate site."", '© Future US, Inc. Full 7th Floor, 130 West 42nd Street, New York, NY 10036.']"
Vision Pro Owners Hopeful Apple Event Will Bring News of Unreleased Panoramic Display Feature,https://www.roadtovr.com/apple-vision-pro-mac-event-wide-virtual-display/,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Apple announced in June it was planning to release a wider, higher-resolution version of Mac Virtual Display for Vision Pro. Now, the company says its holding a bevy of Mac announcements starting Monday, October 28th, which many are hoping includes the still unreleased mode.', '', '“We have an exciting week of announcements ahead, starting on Monday morning. Stay tuned,” Apple marketing executive Greg Joswiak recently revealed on X.', 'The coming week of announcements seems to be a replacement for its annual Mac event, traditionally held in October, which in the past has seen the release of new iPads and Macs. The event is very likely centered around the reveal of the company’s new slate of Macs featuring various flavors of its M4 chipsets.', 'The Mac event however may present the ideal opportunity to highlight the promised panoramic Mac Virtual Display feature for Vision Pro, which was planned to release sometime after the debut of visionOS 2.0 in June.', 'At the time, Apple said its new Mac-tethered virtual screens would include an “ultra-wide display that wraps around you,” allowing for resolutions “equivalent to two 4K monitors, side by side.” Thanks to Mac-side dynamic foveated rendering, Apple maintains content will “stay sharp wherever you look.”', 'Like everyone outside of Apple sphere of influence, we haven’t seen it in action yet beyond the initial WWDC keynote, although on-stage teaser showed a simple UI toggle, letting Mac Virtual Display users choose ‘Normal’, ‘Wide’ and ‘Ultrawide’ modes.', 'If you’re looking to follow along, you can bet Apple will be livestreaming announcements on its website, and also very likely on its YouTube channel too. There’s no word yet on when to tune in, so check back soon.', 'Typically, Apple events start at 10 AM PT. You can click here to find your local time, although we’ll be updating this article once we know more.', 'This article may contain affiliate links. If you click an affiliate link and buy a product we may receive a small commission which helps support the publication. More information.']"
Bloomberg,https://www.bloomberg.com/news/newsletters/2024-10-27/apple-m4-macbook-pro-mac-mini-imac-launch-details-ios-18-2-chatgpt-testing-m2rl1vws,"[""To continue, please click the box below to let us know you're not a robot."", 'Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy.', 'For inquiries related to this message please contact our support team and provide the reference ID below.']"
It's a big week for Apple. Here's what to expect.,https://www.businessinsider.com/apple-announcing-major-mac-updates-ai-rollout-earnings-week-2024-10,"['Apple is gearing up for an eventful week.', 'The company is expected to introduce both software and hardware updates to its tech lineup, and scheduled earnings are also on the docket on October 31.', 'Apple marketing head Greg Joswiak told his X followers on Thursday to ""Mac"" their calendars for a week of announcements from the tech giant.', 'Mac (😉) your calendars! We have an exciting week of announcements ahead, starting on Monday morning. Stay tuned… pic.twitter.com/YnoCYkZq6c', 'Eligible iPhone owners are also expected to gain access to the first round of Apple Intelligence features with the iOS 18.1 update. Apple first announced its GenAI plans at the Worldwide Developer Conference earlier this year.', 'The AI tools, which are only compatible with the iPhone 15 Pro or later, have been highly anticipated since Apple Intelligence\'s June introduction. Although Apple hasn\'t been provided exact dates for the AI rollout, it\'s expected to begin this week, and the company said it will continue ""over the course of the next year.""', ""Apple didn't immediately respond to a request for comment from Business Insider."", 'There will also be a ""hands on experience"" related to the Mac announcement in Los Angeles on Wednesday for media and content creators, Mark Gurman, tech correspondent at Bloomberg, said on X.', 'Gurman had previously reported that a new Mac lineup will include new M4 versions of an iMac, MacBook Pro, and an updated Mac mini.', 'Apple is set to deliver its fiscal fourth-quarter earnings results on Thursday. Apple Intelligence was a major talking point during the third-quarter earnings call.', 'CEO Tim Cook told investors at the time that Apple is investing more into its AI efforts. ""With Apple Intelligence, we\'re very excited about the level of value we\'re going to provide to users,"" Cook said on the August call.', '']"
